Symbol,Date,KLcpMua,KlcpBan,GtMua,GtBan
BID,22/08/2025,531400,19300,23226465000,828635000
BID,21/08/2025,454600,362100,19120575000,15201010000
BID,20/08/2025,610300,474000,24959895000,19640255000
BID,19/08/2025,152300,50800,6234790000,2077175000
BID,18/08/2025,229800,7800,9373555000,318930000
BID,15/08/2025,541900,278500,22426545000,11648645000
BID,14/08/2025,218200,805752,9157640000,33960867000
BID,13/08/2025,535100,56500,21828825000,2317320000
BID,12/08/2025,131300,640100,5418550000,26644280000
BID,11/08/2025,61500,407000,2476165000,16325920000
BID,08/08/2025,169300,21800,6741030000,879810000
BID,07/08/2025,78000,94100,3122900000,3760405000
BID,06/08/2025,25600,378250,1010775000,14919901000
BID,05/08/2025,36500,1159900,1446185000,45294995000
BID,04/08/2025,29700,26700,1129700000,1011520000
BID,01/08/2025,201300,20300,7521870000,763720000
BID,31/07/2025,125200,66900,4724470000,2544995000
BID,30/07/2025,124500,126900,4701845000,4801830000
BID,29/07/2025,232700,13400,8917175000,513910000
BID,28/07/2025,107800,30800,4231595000,1203600000
BID,25/07/2025,58700,205100,2278700000,7968805000
BID,24/07/2025,152800,51100,5943270000,2001105000
BID,23/07/2025,215300,84400,8346975000,3285600000
BID,22/07/2025,172800,2100,6686925000,80745000
BID,21/07/2025,178800,41700,6828070000,1606270000
BID,18/07/2025,338800,110600,12961995000,4225620000
BID,17/07/2025,142700,14600,5461990000,560710000
BID,16/07/2025,432400,8300,16461830000,315165000
BID,15/07/2025,174000,149300,6713420000,5741585000
BID,14/07/2025,247000,119800,9544790000,4632045000
BID,11/07/2025,138400,300,5302725000,11490000
BID,10/07/2025,109800,4500,4196880000,172140000
BID,09/07/2025,254900,900,9677485000,34260000
BID,08/07/2025,10100,3600,376825000,134045000
BID,07/07/2025,4100,3000,152375000,111125000
BID,04/07/2025,40100,2200,1464490000,80440000
BID,03/07/2025,2200,7500,80225000,273270000
BID,02/07/2025,2100,11800,76430000,431220000
BID,01/07/2025,62700,3600,2284345000,131115000
BID,30/06/2025,31300,3100,1135180000,112410000
BID,27/06/2025,600,18200,21490000,655190000
BID,26/06/2025,100,21300,3565000,762520000
BID,25/06/2025,800,35400,28770000,1271225000
BID,24/06/2025,800,2300,28670000,82645000
BID,23/06/2025,70800,2700,2377110000,96810000
BID,20/06/2025,20200,2500,723945000,90025000
BID,19/06/2025,21800,3700,776445000,132155000
BID,17/06/2025,2200,57900,78980000,2084020000
BID,16/06/2025,0,9600,0,342785000
BID,13/06/2025,24400,32597,870005000,1158019000
BID,12/06/2025,8700,5000,306315000,175985000
BID,11/06/2025,10100,4700,354125000,165695000
BID,10/06/2025,20100,2100,709705000,73995000
BID,09/06/2025,10500,8300,369255000,292575000
BID,06/06/2025,3000,5400,105750000,191490000
BID,05/06/2025,10100,3000,360385000,107280000
BID,04/06/2025,600,5900,21420000,211550000
BID,03/06/2025,3000,300,107715000,10770000
BID,02/06/2025,6700,0,238855000,0
BID,30/05/2025,3700,1500,133195000,54165000
