Symbol,Date,KLcpMua,KlcpBan,GtMua,GtBan
HAH,06/03/2023,0,100,0,3335000
HAH,16/03/2023,30000,0,997500000,0
HAH,17/03/2023,30000,0,994000000,0
HAH,22/03/2023,30000,0,963750000,0
HAH,30/03/2023,30000,900,1015000000,30375000
HAH,31/03/2023,80000,0,2739000000,0
HAH,14/04/2023,0,60000,0,2295000000
HAH,18/04/2023,0,40000,0,1487755000
HAH,26/04/2023,0,100,0,4175000
HAH,12/05/2023,0,200,0,8050000
HAH,19/05/2023,0,40000,0,1570000000
HAH,22/05/2023,0,40000,0,1566240000
HAH,23/05/2023,10000,20000,390430000,779415000
HAH,25/05/2023,0,10000,0,392500000
HAH,02/06/2023,0,2000,0,80000000
HAH,23/06/2023,0,500,0,21900000
HAH,28/06/2023,60000,0,2789925000,0
HAH,30/06/2023,0,60000,0,2705045000
HAH,04/08/2023,15000,0,743250000,0
HAH,08/09/2023,0,100,0,3810000
HAH,13/09/2023,0,300,0,11655000
HAH,18/09/2023,0,200,0,7480000
HAH,20/09/2023,0,100,0,3990000
HAH,22/09/2023,0,100,0,3820000
HAH,25/09/2023,0,22500,0,838250000
HAH,27/09/2023,0,100,0,3630000
HAH,18/10/2023,0,100,0,3505000
HAH,31/10/2023,0,100,0,2935000
HAH,15/11/2023,0,100,0,3455000
HAH,27/11/2023,0,100,0,3465000
HAH,01/12/2023,110000,0,3982650000,0
HAH,06/12/2023,597000,0,22433295000,0
HAH,07/12/2023,407000,0,15064320000,0
HAH,13/12/2023,600000,0,21929565000,0
HAH,19/12/2023,408900,0,14490265000,0
HAH,20/12/2023,0,100,0,3680000
HAH,21/12/2023,200000,0,7489150000,0
HAH,22/12/2023,20000,0,743000000,0
HAH,25/12/2023,30000,0,1144500000,0
HAH,26/12/2023,0,789300,0,30376430000
HAH,27/12/2023,0,973700,0,37156070000
HAH,28/12/2023,0,476100,0,18110725000
HAH,29/12/2023,0,24000,0,912000000
HAH,02/01/2024,83100,0,3139380000,0
HAH,03/01/2024,466900,0,18071535000,0
HAH,04/01/2024,605100,0,23537605000,0
HAH,05/01/2024,170000,20000,6538700000,766000000
HAH,09/01/2024,16900,170000,644650000,6558000000
HAH,10/01/2024,0,130100,0,5116305000
HAH,11/01/2024,0,100000,0,3916500000
HAH,17/01/2024,115900,0,4529985000,0
HAH,18/01/2024,215000,0,8302000000,0
HAH,24/01/2024,60000,0,2329500000,0
HAH,25/01/2024,0,16900,0,652340000
HAH,30/01/2024,0,150000,0,5625690000
HAH,01/02/2024,0,160000,0,6018000000
HAH,22/02/2024,65000,0,2682750000,0
HAH,23/02/2024,100000,0,4121970000,0
HAH,27/02/2024,0,20000,0,856000000
HAH,29/02/2024,75000,0,3135050000,0
HAH,01/03/2024,25000,0,1067500000,0
HAH,05/03/2024,50000,0,2139700000,0
HAH,06/03/2024,50000,100,2090000000,4200000
HAH,08/03/2024,0,5800,0,248820000
HAH,11/03/2024,66800,14200,2857945000,603630000
HAH,12/03/2024,0,80000,0,3485000000
HAH,14/03/2024,100000,50000,4562575000,2287320000
HAH,15/03/2024,60000,0,2622240000,0
HAH,18/03/2024,50000,166800,2130000000,7435110000
HAH,22/03/2024,0,200000,0,8620235000
HAH,27/03/2024,19700,0,845915000,0
HAH,28/03/2024,500,0,21690000,0
HAH,29/03/2024,300,0,12910000,0
HAH,02/04/2024,3000,0,127450000,0
HAH,03/04/2024,100000,0,4397565000,0
HAH,04/04/2024,15000,187200,643350000,7997880000
HAH,05/04/2024,0,590000,0,25010115000
HAH,08/04/2024,0,245000,0,10177530000
HAH,09/04/2024,0,40000,0,1640000000
HAH,11/04/2024,0,210000,0,8563780000
HAH,12/04/2024,200,0,8330000,0
HAH,24/04/2024,0,100,0,4030000
HAH,08/05/2024,2000000,0,82000000000,0
HAH,13/05/2024,0,259800,0,10892250000
HAH,15/05/2024,50000,447000,2110000000,18716265000
HAH,16/05/2024,0,610000,0,25593000000
HAH,17/05/2024,0,733200,0,30913440000
HAH,20/05/2024,0,37000,0,1633550000
HAH,28/05/2024,590000,0,24692485000,0
HAH,29/05/2024,560000,0,23872405000,0
HAH,03/06/2024,500,0,21450000,0
HAH,04/06/2024,300,0,12885000,0
HAH,07/06/2024,200,0,8660000,0
HAH,13/06/2024,200,0,9920000,0
HAH,17/06/2024,200,1158800,9960000,57321210000
HAH,18/06/2024,1200,0,59975000,0
HAH,26/06/2024,600,0,26820000,0
HAH,03/07/2024,400,0,18150000,0
HAH,08/07/2024,700,0,32290000,0
HAH,12/07/2024,400,0,17970000,0
HAH,16/07/2024,500,0,22525000,0
HAH,31/07/2024,0,200,0,8660000
HAH,14/08/2024,0,200,0,8200000
HAH,28/08/2024,0,200,0,8240000
HAH,04/09/2024,73700,0,3029070000,0
HAH,11/09/2024,12100,73700,476410000,2874300000
HAH,12/09/2024,0,100,0,3925000
HAH,20/09/2024,76800,0,3101145000,0
HAH,24/09/2024,20000,76800,809000000,2979840000
HAH,25/09/2024,50000,0,2025000000,0
HAH,26/09/2024,60000,0,2481060000,0
HAH,27/09/2024,60000,20000,2472000000,823000000
HAH,30/09/2024,130000,0,5295000000,0
HAH,01/10/2024,211100,60000,8690375000,2453435000
HAH,02/10/2024,100000,12100,4110000000,496100000
HAH,03/10/2024,1200400,0,49160930000,0
HAH,07/10/2024,673400,50000,27160515000,2015000000
HAH,08/10/2024,369600,0,15158850000,0
HAH,09/10/2024,1278400,0,53555960000,0
HAH,10/10/2024,1030000,0,43220440000,0
HAH,11/10/2024,572000,0,24446200000,0
HAH,14/10/2024,368500,0,15821670000,0
HAH,15/10/2024,665500,0,28466325000,0
HAH,28/10/2024,120000,0,5137000000,0
HAH,29/10/2024,110000,0,4763000000,0
HAH,30/10/2024,50000,0,2169500000,0
HAH,01/11/2024,50000,161100,2163500000,6927300000
HAH,05/11/2024,80000,0,3530000000,0
HAH,06/11/2024,60000,0,2640000000,0
HAH,11/11/2024,119700,0,5614335000,0
HAH,12/11/2024,161100,0,7536200000,0
HAH,13/11/2024,120000,0,5543250000,0
HAH,14/11/2024,150000,1600,7118500000,76240000
HAH,15/11/2024,40000,0,1875000000,0
HAH,19/11/2024,300000,0,13780000000,0
HAH,20/11/2024,16000,0,710850000,0
HAH,21/11/2024,27100,0,1237720000,0
HAH,22/11/2024,144000,0,6733695000,0
HAH,25/11/2024,0,52000,0,2462860000
HAH,26/11/2024,3100,64000,145700000,3011345000
HAH,27/11/2024,20000,0,948000000,0
HAH,28/11/2024,180000,3100,8487610000,146630000
HAH,02/12/2024,104900,0,5041695000,0
HAH,05/12/2024,50000,0,2460000000,0
HAH,09/12/2024,50000,0,2457500000,0
HAH,10/12/2024,42300,0,2081970000,0
HAH,12/12/2024,0,400,0,20120000
HAH,18/12/2024,30000,0,1473000000,0
HAH,19/12/2024,180000,0,8697530000,0
HAH,20/12/2024,150000,0,7396000000,0
HAH,26/12/2024,20000,0,984495000,0
HAH,27/12/2024,30000,0,1446000000,0
HAH,02/01/2025,41500,0,2060370000,0
HAH,08/01/2025,0,100,0,4850000
HAH,09/01/2025,0,13000,0,643555000
HAH,22/01/2025,60000,0,2977500000,0
HAH,23/01/2025,44700,0,2219035000,0
HAH,06/02/2025,30000,0,1627030000,0
HAH,07/02/2025,220200,0,11824460000,0
HAH,10/02/2025,200000,0,10509280000,0
HAH,11/02/2025,47700,9800,2520540000,509600000
HAH,13/02/2025,0,195300,0,10422359000
HAH,14/02/2025,0,39000,0,2109600000
HAH,17/02/2025,0,312200,0,16817680000
HAH,18/02/2025,0,165900,0,8800690000
HAH,19/02/2025,0,100,0,5320000
HAH,25/02/2025,6000,0,313340000,0
HAH,03/03/2025,0,3700,0,193140000
HAH,07/03/2025,13400,40000,686080000,2036000000
HAH,11/03/2025,0,10800,0,548640000
HAH,12/03/2025,82600,0,4196080000,0
HAH,13/03/2025,0,55900,0,2736920000
HAH,14/03/2025,28600,0,1381380000,0
HAH,20/03/2025,23800,144900,1179440000,7193830000
HAH,21/03/2025,57900,150000,2912025000,7583230000
HAH,24/03/2025,0,51400,0,2621260000
HAH,25/03/2025,0,167300,0,8609150000
HAH,28/03/2025,0,2700,0,142560000
HAH,31/03/2025,0,86200,0,4560270000
HAH,01/04/2025,0,24600,0,1301340000
HAH,02/04/2025,0,43500,0,2323700000
HAH,03/04/2025,1000,345500,49800000,17285810000
HAH,04/04/2025,100900,170000,5067785000,8585470000
HAH,08/04/2025,0,201200,0,9814745000
HAH,09/04/2025,12500,332800,563125000,15006570000
HAH,10/04/2025,0,2100,0,101220000
HAH,11/04/2025,1000,83600,49800000,4129620000
HAH,14/04/2025,0,5300,0,281960000
HAH,15/04/2025,0,262800,0,14347700000
HAH,16/04/2025,5000,55000,285000000,3189000000
HAH,17/04/2025,0,15000,0,864000000
HAH,18/04/2025,1500,200000,87000000,11985500000
HAH,22/04/2025,7500,4000,420300000,229800000
HAH,23/04/2025,3000,3000,180900000,182100000
HAH,28/04/2025,0,2000,0,121000000
HAH,29/04/2025,0,200000,0,12675390000
HAH,05/05/2025,0,41000,0,2683210000
HAH,06/05/2025,5000,2000,326000000,132000000
HAH,07/05/2025,0,70000,0,4523110000
HAH,08/05/2025,0,62000,0,4129380000
HAH,09/05/2025,0,1900,0,126920000
HAH,12/05/2025,0,50900,0,3420620000
HAH,13/05/2025,0,50000,0,3425000000
HAH,15/05/2025,0,37300,0,2441790000
HAH,16/05/2025,0,50000,0,3308860000
HAH,19/05/2025,0,19000,0,1256570000
HAH,21/05/2025,0,70000,0,5130000000
HAH,23/05/2025,0,54100,0,4333410000
HAH,26/05/2025,0,3100,0,245210000
HAH,02/06/2025,200,0,15600000,0
HAH,04/06/2025,0,9300,0,714210000
HAH,05/06/2025,0,0,0,0
HAH,09/06/2025,0,7300,0,554800000
HAH,16/06/2025,1000,0,71900000,0
HAH,24/06/2025,5000,0,350000000,0
HAH,30/06/2025,800,0,54080000,0
HAH,02/07/2025,0,13200,0,876480000
HAH,10/07/2025,33000,0,2317490000,0
