Symbol,Date,KLcpMua,KlcpBan,GtMua,GtBan
RAL,16/01/2023,0,700,0,55860000
RAL,28/03/2023,0,100,0,8600000
RAL,30/03/2023,0,100,0,8580000
RAL,10/07/2023,0,100,0,11480000
RAL,29/08/2023,2500,0,250400000,0
RAL,30/08/2023,500,0,50050000,0
RAL,06/09/2023,1100,0,112530000,0
RAL,07/09/2023,200,0,20720000,0
RAL,08/09/2023,700,0,73150000,0
RAL,12/09/2023,500,0,50550000,0
RAL,23/10/2023,0,500,0,55920000
RAL,24/10/2023,0,400,0,44760000
RAL,25/10/2023,0,600,0,65680000
RAL,27/10/2023,0,2200,0,232470000
RAL,10/11/2023,1200,0,125910000,0
RAL,13/11/2023,600,0,62360000,0
RAL,15/11/2023,1000,0,104800000,0
RAL,17/11/2023,200,0,20780000,0
RAL,21/11/2023,200,0,20980000,0
RAL,30/11/2023,500,0,53250000,0
RAL,05/12/2023,400,0,42540000,0
RAL,06/12/2023,100,0,10660000,0
RAL,08/12/2023,500,0,52660000,0
RAL,11/12/2023,300,0,31570000,0
RAL,12/12/2023,500,0,52850000,0
RAL,13/12/2023,600,0,63260000,0
RAL,19/12/2023,400,0,41740000,0
RAL,22/12/2023,0,200,0,21540000
RAL,25/12/2023,0,1700,0,184120000
RAL,09/01/2024,400,0,44460000,0
RAL,10/01/2024,0,300,0,35930000
RAL,18/01/2024,0,500,0,60750000
RAL,13/03/2024,1000,0,126800000,0
RAL,14/03/2024,600,0,76590000,0
RAL,15/03/2024,2300,0,288630000,0
RAL,18/03/2024,500,0,61890000,0
RAL,19/03/2024,100,0,12330000,0
RAL,04/04/2024,0,1000,0,132050000
RAL,15/04/2024,0,500,0,66850000
RAL,16/04/2024,0,1500,0,200970000
RAL,23/04/2024,0,1500,0,199170000
RAL,07/05/2024,0,11200,0,1488770000
RAL,17/05/2024,2000,0,264910000,0
RAL,20/05/2024,1000,0,131200000,0
RAL,21/05/2024,200,0,26060000,0
RAL,22/05/2024,300,0,39150000,0
RAL,23/05/2024,500,0,64850000,0
RAL,20/06/2024,0,500,0,69650000
RAL,21/06/2024,0,500,0,72500000
RAL,24/06/2024,0,1000,0,159400000
RAL,09/08/2024,1000,0,144950000,0
RAL,13/08/2024,500,0,73210000,0
RAL,09/09/2024,0,1500,0,211350000
RAL,10/09/2024,0,1000,0,140610000
RAL,11/09/2024,0,3000,0,420000000
RAL,12/09/2024,0,2000,0,278650000
RAL,13/09/2024,0,2000,0,276360000
RAL,22/05/2025,0,36,0,3583000
RAL,09/07/2025,0,15,0,1466000
RAL,18/07/2025,0,5,0,485000
