Symbol,Date,KLcpMua,KlcpBan,GtMua,GtBan
CNG,16/01/2023,0,100,0,2585000
CNG,31/03/2023,0,200,0,5465000
CNG,05/10/2023,0,100,0,2960000
CNG,08/04/2024,35000,0,1277460000,0
CNG,17/04/2024,0,10000,0,318640000
CNG,23/04/2024,20000,0,601000000,0
CNG,08/05/2024,3000,0,95685000,0
CNG,09/05/2024,3500,0,110840000,0
CNG,13/05/2024,600,0,19100000,0
CNG,14/05/2024,200,0,6340000,0
CNG,15/05/2024,1200,0,38230000,0
CNG,16/05/2024,2500,0,80000000,0
CNG,20/05/2024,3000,0,97450000,0
CNG,23/05/2024,0,20000,0,683000000
CNG,29/05/2024,2000,0,68600000,0
CNG,31/05/2024,2000,0,67450000,0
CNG,03/06/2024,2000,0,67400000,0
CNG,12/06/2024,0,100,0,3645000
CNG,20/06/2024,1100,0,36190000,0
CNG,18/07/2024,0,11000,0,387950000
CNG,07/08/2024,2000,0,71200000,0
CNG,08/08/2024,2000,0,71000000,0
CNG,09/08/2024,1000,0,35350000,0
CNG,12/08/2024,0,10000,0,363250000
CNG,16/08/2024,0,3100,0,110230000
CNG,04/09/2024,0,300,0,10770000
CNG,11/09/2024,0,2300,0,80090000
CNG,12/09/2024,0,4700,0,163925000
CNG,13/09/2024,0,5000,0,174550000
CNG,16/09/2024,0,15000,0,520000000
CNG,22/05/2025,0,48,0,1335000
