Symbol,Date,KLcpMua,KlcpBan,GtMua,GtBan
IDI,30/03/2023,0,2600,0,29120000
IDI,06/06/2023,90000,0,1164000000,0
IDI,28/06/2023,0,500,0,6825000
IDI,05/07/2023,0,30000,0,410000000
IDI,07/07/2023,0,20000,0,280000000
IDI,12/07/2023,0,10000,0,138000000
IDI,13/07/2023,0,15900,0,222600000
IDI,18/07/2023,0,14100,0,197400000
IDI,13/12/2023,0,100,0,1185000
IDI,13/03/2024,366800,0,4834050000,0
IDI,18/03/2024,0,366800,0,4845061000
IDI,11/07/2024,0,700,0,8470000
IDI,29/08/2024,0,13600,0,132243000
IDI,12/09/2024,0,100,0,947000
IDI,25/09/2024,1000,0,9360000,0
IDI,22/10/2024,0,2000,0,17954000
IDI,22/05/2025,0,2,0,12000
IDI,09/07/2025,0,93,0,667000
IDI,06/08/2025,0,108,0,853000
