Symbol,Date,KLcpMua,KlcpBan,GtMua,GtBan
KDC,22/08/2025,100,1900,5350000,101200000
KDC,21/08/2025,0,300,0,16040000
KDC,18/08/2025,0,7000,0,382520000
KDC,15/08/2025,0,600,0,32700000
KDC,14/08/2025,2400,0,131360000,0
KDC,13/08/2025,1500,500,83250000,27530000
KDC,12/08/2025,600,400,33000000,21950000
KDC,08/08/2025,0,1300,0,71160000
KDC,07/08/2025,0,900,0,49320000
KDC,06/08/2025,0,28,0,1539000
KDC,30/07/2025,0,400,0,21820000
KDC,29/07/2025,0,2000,0,109850000
KDC,28/07/2025,1500,0,82600000,0
KDC,25/07/2025,2000,200,110300000,11040000
KDC,24/07/2025,1000,200,55000000,11000000
KDC,23/07/2025,0,400,0,21850000
KDC,22/07/2025,0,400,0,21720000
KDC,21/07/2025,0,3500,0,194890000
KDC,18/07/2025,0,703,0,39227000
KDC,17/07/2025,4000,1200,224000000,66920000
KDC,16/07/2025,0,2200,0,123140000
KDC,15/07/2025,0,200,0,11200000
KDC,14/07/2025,0,3200,0,179360000
KDC,10/07/2025,1000,800,55700000,44570000
KDC,09/07/2025,3000,18,166000000,1000000
KDC,08/07/2025,1000,700,55500000,38840000
KDC,07/07/2025,2000,0,111100000,0
KDC,04/07/2025,0,200,0,11140000
KDC,03/07/2025,0,700,0,39330000
KDC,30/06/2025,0,200,0,11380000
KDC,25/06/2025,0,200,0,11500000
KDC,23/06/2025,0,200,0,11540000
KDC,20/06/2025,600,200,33780000,11200000
KDC,19/06/2025,1500,0,82650000,0
KDC,18/06/2025,300,0,15930000,0
KDC,17/06/2025,300,400,15720000,20920000
KDC,16/06/2025,0,500,0,26120000
KDC,12/06/2025,0,1500,0,81500000
KDC,11/06/2025,0,2000,0,104850000
KDC,06/06/2025,0,200,0,10800000
KDC,03/06/2025,0,200,0,10840000
KDC,02/06/2025,1000,0,53900000,0
KDC,29/05/2025,3000,200,163800000,10920000
KDC,27/05/2025,0,500,0,27750000
KDC,22/05/2025,0,172,0,9368000
KDC,21/05/2025,0,500,0,27250000
KDC,19/05/2025,0,200,0,11070000
KDC,16/05/2025,0,500,0,27740000
KDC,09/05/2025,0,10100,0,563580000
KDC,17/04/2025,1000,0,54500000,0
KDC,11/04/2025,300,2600,16560000,143130000
KDC,09/04/2025,10100,100,541930000,5330000
KDC,04/04/2025,0,2100,0,112650000
KDC,02/04/2025,0,400,0,21510000
KDC,01/04/2025,100,0,5420000,0
KDC,31/03/2025,600,3300,33060000,182470000
KDC,28/03/2025,300,4200,16740000,235300000
KDC,27/03/2025,0,400,0,22440000
KDC,26/03/2025,0,100,0,5640000
KDC,25/03/2025,100,700,5630000,39200000
KDC,24/03/2025,6000,0,335190000,0
KDC,20/03/2025,1200,0,66480000,0
KDC,19/03/2025,600,0,33310000,0
KDC,18/03/2025,0,400,0,22310000
KDC,17/03/2025,0,7400,0,412180000
KDC,14/03/2025,0,100,0,5620000
KDC,13/03/2025,2400,3000,133860000,167820000
KDC,12/03/2025,900,100,50670000,5620000
KDC,11/03/2025,900,1600,50670000,89670000
KDC,10/03/2025,3000,0,167760000,0
KDC,07/03/2025,2200,7200,125990000,411660000
KDC,06/03/2025,300,0,17220000,0
KDC,05/03/2025,1800,0,104640000,0
KDC,04/03/2025,800,600,46520000,35000000
KDC,03/03/2025,6300,0,368590000,0
KDC,28/02/2025,0,3000,0,174000000
KDC,24/02/2025,2400,0,139680000,0
KDC,21/02/2025,1800,0,104880000,0
KDC,19/02/2025,0,4000,0,232790000
KDC,12/02/2025,100,0,5860000,0
KDC,11/02/2025,0,300,0,17480000
KDC,07/02/2025,900,0,52650000,0
KDC,06/02/2025,300,0,17550000,0
KDC,03/02/2025,0,2400,0,140160000
KDC,21/01/2025,300,0,17550000,0
KDC,20/01/2025,2100,0,122520000,0
KDC,16/01/2025,0,3300,0,193230000
KDC,15/01/2025,0,1200,0,69900000
KDC,08/01/2025,0,1000,0,58320000
KDC,07/01/2025,0,4000,0,233200000
KDC,03/01/2025,0,15300,0,898090000
KDC,02/01/2025,0,14500,0,854030000
KDC,31/12/2024,300,115100,17820000,6754600000
KDC,30/12/2024,15100,0,891510000,0
KDC,27/12/2024,14700,0,862770000,0
KDC,26/12/2024,119300,0,7014150000,0
KDC,25/12/2024,3000,0,175500000,0
KDC,17/12/2024,0,300,0,17580000
KDC,16/12/2024,0,1200,0,69150000
KDC,12/12/2024,300,0,16470000,0
KDC,11/12/2024,600,0,32820000,0
KDC,05/12/2024,600,0,29940000,0
KDC,04/12/2024,0,300,0,14985000
KDC,03/12/2024,0,900,0,45360000
KDC,02/12/2024,0,600,0,30720000
KDC,27/11/2024,2600,0,132020000,0
KDC,26/11/2024,300,0,15060000,0
KDC,22/11/2024,900,0,44895000,0
KDC,18/11/2024,0,4000,0,195800000
KDC,15/11/2024,0,8000,0,399400000
KDC,13/11/2024,800,0,40240000,0
KDC,12/11/2024,14200,0,711140000,0
KDC,11/11/2024,0,6900,0,345215000
KDC,08/11/2024,0,5100,0,254835000
KDC,07/11/2024,0,1200,0,60000000
KDC,05/11/2024,0,1600,0,79495000
KDC,04/11/2024,0,3600,0,181180000
KDC,01/11/2024,0,600,0,30330000
KDC,31/10/2024,100,1000,5060000,50600000
KDC,28/10/2024,0,400,0,20240000
KDC,25/10/2024,0,2000,0,102320000
KDC,24/10/2024,0,6100,0,312390000
KDC,23/10/2024,0,5300,0,270480000
KDC,22/10/2024,300,1200,15270000,60510000
KDC,21/10/2024,0,300,0,15030000
KDC,18/10/2024,300,0,15060000,0
KDC,17/10/2024,300,1500,15090000,75240000
KDC,16/10/2024,300,900,15120000,45390000
KDC,15/10/2024,1800,0,90870000,0
KDC,14/10/2024,3900,0,197280000,0
KDC,11/10/2024,0,300,0,15330000
KDC,10/10/2024,2600,0,132140000,0
KDC,09/10/2024,4300,300,217610000,15180000
KDC,08/10/2024,300,300,15240000,15270000
KDC,07/10/2024,0,600,0,30420000
KDC,04/10/2024,0,100,0,5080000
KDC,03/10/2024,300,9000,15240000,457630000
KDC,30/09/2024,0,8000,0,410000000
KDC,27/09/2024,5100,0,259970000,0
KDC,26/09/2024,3000,300,150300000,15060000
KDC,25/09/2024,0,600,0,30360000
KDC,24/09/2024,0,300,0,15090000
KDC,19/09/2024,6300,0,342630000,0
KDC,18/09/2024,300,300,16410000,16380000
KDC,17/09/2024,600,9100,32850000,497830000
KDC,16/09/2024,300,0,16440000,0
KDC,13/09/2024,0,300,0,16410000
KDC,12/09/2024,300,1500,16460000,82200000
KDC,11/09/2024,3000,300,164010000,16350000
KDC,10/09/2024,2400,7200,132060000,394360000
KDC,09/09/2024,3900,12500,213900000,684740000
KDC,06/09/2024,600,5000,33120000,274500000
KDC,05/09/2024,2300,900,126730000,49620000
KDC,04/09/2024,3000,100,165300000,5510000
KDC,30/08/2024,6300,0,347500000,0
KDC,29/08/2024,9900,0,546510000,0
KDC,28/08/2024,600,900,33060000,49770000
KDC,23/08/2024,600,900,33270000,50040000
KDC,22/08/2024,3700,0,205440000,0
KDC,21/08/2024,2600,0,144460000,0
KDC,20/08/2024,4300,1200,235080000,65660000
KDC,19/08/2024,0,600,0,32850000
KDC,16/08/2024,1000,1800,54200000,97590000
KDC,15/08/2024,500,300,27440000,16500000
KDC,14/08/2024,600,0,33000000,0
KDC,13/08/2024,300,300,16380000,16410000
KDC,12/08/2024,3000,1200,164500000,66000000
KDC,08/08/2024,300,1500,16260000,82200000
KDC,06/08/2024,1800,4200,100920000,233700000
KDC,05/08/2024,1800,4200,101880000,239130000
KDC,02/08/2024,3600,2400,207540000,136890000
KDC,01/08/2024,6400,0,369160000,0
KDC,31/07/2024,1800,0,104490000,0
KDC,30/07/2024,2400,300,140190000,17490000
KDC,29/07/2024,600,0,35040000,0
KDC,26/07/2024,1500,900,84140000,50400000
KDC,25/07/2024,300,1300,16830000,72900000
KDC,24/07/2024,1500,5000,84150000,280100000
KDC,23/07/2024,0,8900,0,497450000
KDC,22/07/2024,4500,0,253500000,0
KDC,19/07/2024,1500,1800,84610000,101580000
KDC,18/07/2024,1500,17400,84240000,976980000
KDC,17/07/2024,10500,0,591840000,0
KDC,16/07/2024,7800,0,439800000,0
KDC,15/07/2024,300,1000,16920000,56400000
KDC,12/07/2024,2700,8000,151710000,449240000
KDC,11/07/2024,0,900,0,50550000
KDC,10/07/2024,12100,1200,689260000,68340000
KDC,09/07/2024,15000,14000,849050000,794480000
KDC,08/07/2024,5700,12000,322780000,678270000
KDC,05/07/2024,3600,4600,204780000,261060000
KDC,04/07/2024,18000,7500,1029780000,425250000
KDC,03/07/2024,4800,5600,273930000,319220000
KDC,02/07/2024,7800,408700,442040000,21686970000
KDC,01/07/2024,13300,0,725500000,0
KDC,28/06/2024,401200,0,23265640000,0
KDC,27/06/2024,3300,600,183900000,33820000
KDC,24/06/2024,10500,1100,608480000,63020000
KDC,21/06/2024,300,15300,17760000,900220000
KDC,20/06/2024,600,0,34840000,0
KDC,19/06/2024,9400,1700,550350000,100810000
KDC,18/06/2024,3300,900,197370000,53540000
KDC,17/06/2024,3300,0,198630000,0
KDC,14/06/2024,1800,10900,108780000,665720000
KDC,13/06/2024,1500,17000,93600000,1057630000
KDC,12/06/2024,6600,3600,430620000,235140000
KDC,11/06/2024,900,600,58590000,39100000
KDC,10/06/2024,0,2000,0,130500000
KDC,07/06/2024,100,0,6510000,0
KDC,06/06/2024,2800,0,183620000,0
KDC,05/06/2024,6000,0,394110000,0
KDC,04/06/2024,3000,0,195620000,0
KDC,03/06/2024,4500,1500,292640000,97710000
KDC,31/05/2024,7800,0,508710000,0
KDC,30/05/2024,1800,0,117080000,0
KDC,28/05/2024,0,1800,0,116640000
KDC,24/05/2024,1200,6600,77980000,428250000
KDC,23/05/2024,600,1800,38940000,116720000
KDC,22/05/2024,0,4200,0,272510000
KDC,21/05/2024,0,2100,0,135960000
KDC,20/05/2024,2400,200,155820000,13020000
KDC,17/05/2024,0,9600,0,619200000
KDC,16/05/2024,12000,4800,774330000,309450000
KDC,15/05/2024,1200,2100,77310000,135000000
KDC,14/05/2024,7700,0,495600000,0
KDC,13/05/2024,600,0,38760000,0
KDC,10/05/2024,7300,0,469090000,0
KDC,09/05/2024,0,2700,0,173190000
KDC,08/05/2024,0,8900,0,563240000
KDC,07/05/2024,0,22800,0,1442450000
KDC,06/05/2024,3700,1500,232980000,94500000
KDC,03/05/2024,9000,0,564840000,0
KDC,02/05/2024,0,5700,0,353800000
KDC,26/04/2024,3600,2400,223790000,148740000
KDC,25/04/2024,6900,7000,427830000,432050000
KDC,24/04/2024,2400,4800,148140000,296010000
KDC,23/04/2024,1500,0,93180000,0
KDC,22/04/2024,5700,0,353850000,0
KDC,19/04/2024,5400,0,333520000,0
KDC,17/04/2024,300,14300,18570000,881700000
KDC,16/04/2024,15800,0,983000000,0
KDC,15/04/2024,6000,800,374700000,49900000
KDC,12/04/2024,1800,18500,112510000,1153490000
KDC,11/04/2024,4200,8700,262530000,540930000
KDC,10/04/2024,6300,9300,394720000,579990000
KDC,09/04/2024,3900,900,243300000,56130000
KDC,08/04/2024,16500,1500,1021270000,92310000
KDC,05/04/2024,8100,11300,498670000,693560000
KDC,04/04/2024,7200,1800,445300000,110880000
KDC,03/04/2024,0,18200,0,1121690000
KDC,02/04/2024,0,4200,0,259020000
KDC,01/04/2024,1200,2400,74560000,147730000
KDC,29/03/2024,0,1500,0,92250000
KDC,28/03/2024,11700,0,731010000,0
KDC,27/03/2024,0,7200,0,447930000
KDC,26/03/2024,3600,2400,224910000,149740000
KDC,25/03/2024,11200,9600,701920000,602090000
KDC,22/03/2024,11900,6300,747560000,394880000
KDC,21/03/2024,7100,0,447380000,0
KDC,20/03/2024,14500,0,914510000,0
KDC,19/03/2024,1500,0,95190000,0
KDC,18/03/2024,9600,15300,597390000,946350000
KDC,15/03/2024,2400,4200,150630000,261660000
KDC,14/03/2024,100,5100,6290000,319410000
KDC,13/03/2024,1200,1600,75550000,100860000
KDC,12/03/2024,3400,300,215450000,18900000
KDC,11/03/2024,3000,300,190240000,18930000
KDC,08/03/2024,3600,6600,228540000,420720000
KDC,07/03/2024,0,5700,0,360500000
KDC,06/03/2024,5400,0,342300000,0
KDC,05/03/2024,1800,0,113940000,0
KDC,04/03/2024,900,7200,56880000,456960000
KDC,01/03/2024,0,8400,0,528360000
KDC,29/02/2024,300,4500,18960000,283800000
KDC,28/02/2024,9600,1500,608640000,94920000
KDC,27/02/2024,3900,8400,244960000,527700000
KDC,26/02/2024,600,8700,38040000,548740000
KDC,23/02/2024,10800,0,683020000,0
KDC,22/02/2024,0,2400,0,150920000
KDC,21/02/2024,5700,3000,358710000,188550000
KDC,19/02/2024,5100,0,317960000,0
KDC,16/02/2024,13800,0,858140000,0
KDC,15/02/2024,2400,1200,149100000,74030000
KDC,07/02/2024,1800,0,111300000,0
KDC,06/02/2024,600,0,36960000,0
KDC,05/02/2024,9000,0,551160000,0
KDC,02/02/2024,0,8400,0,512220000
KDC,01/02/2024,1200,1200,73470000,73390000
KDC,31/01/2024,300,2200,18330000,134420000
KDC,30/01/2024,0,2700,0,166050000
KDC,29/01/2024,0,12000,0,738510000
KDC,26/01/2024,2400,0,148180000,0
KDC,24/01/2024,0,1200,0,73950000
KDC,23/01/2024,0,900,0,55320000
KDC,22/01/2024,4800,0,297000000,0
KDC,19/01/2024,4800,100,297090000,6180000
KDC,18/01/2024,300,900,18570000,55440000
KDC,17/01/2024,0,3300,0,203440000
KDC,12/01/2024,3600,0,221160000,0
KDC,11/01/2024,300,600,18510000,36960000
KDC,10/01/2024,2700,0,169710000,0
KDC,09/01/2024,3000,0,188760000,0
KDC,08/01/2024,0,1500,0,94350000
KDC,05/01/2024,300,300,18900000,18870000
KDC,04/01/2024,3600,3600,226620000,226180000
KDC,03/01/2024,0,600300,0,37818810000
KDC,02/01/2024,1800,0,113250000,0
KDC,28/12/2023,609600,0,40804380000,0
KDC,27/12/2023,300,0,18900000,0
KDC,26/12/2023,0,3400,0,212660000
KDC,25/12/2023,6000,1800,378690000,112790000
KDC,22/12/2023,900,12000,56700000,750210000
KDC,20/12/2023,0,600,0,37500000
KDC,19/12/2023,300,1800,18780000,112680000
KDC,18/12/2023,0,11400,0,708100000
KDC,14/12/2023,7800,0,487410000,0
KDC,13/12/2023,3000,300,186740000,18750000
KDC,12/12/2023,0,1200,0,75360000
KDC,11/12/2023,1200,0,75450000,0
KDC,08/12/2023,600,0,37640000,0
KDC,07/12/2023,16500,0,1017430000,0
KDC,06/12/2023,3000,900,184720000,55220000
KDC,04/12/2023,0,300,0,18550000
KDC,01/12/2023,4800,0,288060000,0
KDC,30/11/2023,0,1500,0,94740000
KDC,29/11/2023,0,2100,0,132630000
KDC,28/11/2023,900,0,56790000,0
KDC,27/11/2023,2100,0,132210000,0
KDC,24/11/2023,1200,0,76020000,0
KDC,23/11/2023,0,4800,0,302090000
KDC,17/11/2023,2400,0,151390000,0
KDC,16/11/2023,600,0,37770000,0
KDC,15/11/2023,1500,0,94880000,0
KDC,14/11/2023,0,1200,0,75540000
KDC,13/11/2023,0,3000,0,188520000
KDC,07/11/2023,300,900,18930000,56520000
KDC,06/11/2023,3600,0,227740000,0
KDC,01/11/2023,600,0,38040000,0
KDC,31/10/2023,3300,0,209520000,0
KDC,30/10/2023,2700,0,172260000,0
KDC,27/10/2023,100,0,6350000,0
KDC,26/10/2023,11700,0,737950000,0
KDC,25/10/2023,3300,0,209760000,0
KDC,24/10/2023,1900,0,122400000,0
KDC,23/10/2023,400,6000,25600000,378300000
KDC,20/10/2023,1300,0,83310000,0
KDC,19/10/2023,2700,300,172590000,18990000
KDC,18/10/2023,3900,300,245730000,18840000
KDC,17/10/2023,600,0,38010000,0
KDC,16/10/2023,0,3600,0,227700000
KDC,13/10/2023,1500,4800,95370000,304320000
KDC,12/10/2023,1200,0,76200000,0
KDC,11/10/2023,4200,0,267120000,0
KDC,10/10/2023,3600,0,229380000,0
KDC,09/10/2023,600,8400,38220000,532320000
KDC,06/10/2023,1500,0,95250000,0
KDC,05/10/2023,1200,0,76570000,0
KDC,04/10/2023,1500,0,95970000,0
KDC,03/10/2023,9300,0,595170000,0
KDC,29/09/2023,300,0,19260000,0
KDC,28/09/2023,300,0,19170000,0
KDC,27/09/2023,1200,0,76290000,0
KDC,26/09/2023,1500,0,96120000,0
KDC,25/09/2023,2000,0,128720000,0
KDC,22/09/2023,1300,1200,84010000,77400000
KDC,19/09/2023,1200,0,77520000,0
KDC,18/09/2023,0,100,0,6490000
KDC,14/09/2023,300,0,19470000,0
KDC,28/08/2023,0,3600,0,229130000
KDC,25/08/2023,0,300,0,19110000
KDC,24/08/2023,0,4500,0,284910000
KDC,22/08/2023,900,0,56850000,0
KDC,18/08/2023,3000,0,184170000,0
KDC,16/08/2023,6600,0,412560000,0
KDC,10/08/2023,100,0,6490000,0
KDC,04/08/2023,0,17800,0,1141810000
KDC,02/08/2023,0,7800,0,500180000
KDC,01/08/2023,3600,0,232620000,0
KDC,31/07/2023,3600,0,231920000,0
KDC,28/07/2023,0,600,0,38100000
KDC,27/07/2023,300,1500,19050000,95100000
KDC,26/07/2023,0,200,0,12680000
KDC,25/07/2023,3600,0,229900000,0
KDC,24/07/2023,0,3000,0,191700000
KDC,19/07/2023,4800,0,302990000,0
KDC,18/07/2023,3000,0,186900000,0
KDC,12/07/2023,0,2400,0,148440000
KDC,11/07/2023,1200,0,74880000,0
KDC,10/07/2023,0,600,0,37200000
KDC,07/07/2023,2400,300,149280000,18660000
KDC,06/07/2023,600,0,37260000,0
KDC,04/07/2023,0,810000,0,50754600000
KDC,30/06/2023,810000,0,50625000000,0
KDC,26/06/2023,900,2400,56700000,150480000
KDC,22/06/2023,1500,0,95070000,0
KDC,15/06/2023,4200,0,269130000,0
KDC,14/06/2023,1500,0,96630000,0
KDC,13/06/2023,600,0,38880000,0
