Symbol,Date,KLcpMua,KlcpBan,GtMua,GtBan
VRE,01/11/2022,267600,130000,6835005000,3351700000
VRE,02/11/2022,87500,196600,2256950000,5059585000
VRE,03/11/2022,69200,33200,1762745000,851885000
VRE,04/11/2022,158800,186600,4011095000,4703005000
VRE,07/11/2022,194700,47100,5055640000,1210490000
VRE,08/11/2022,122100,83800,3077255000,2112545000
VRE,09/11/2022,51300,148200,1316510000,3788685000
VRE,10/11/2022,229700,13200,5759660000,331415000
VRE,11/11/2022,77300,36800,1938185000,918770000
VRE,14/11/2022,24600,149000,611405000,3689945000
VRE,15/11/2022,62800,85600,1573465000,2138980000
VRE,18/11/2022,190500,62600,5290940000,1740715000
VRE,21/11/2022,93600,327000,2495135000,8730950000
VRE,23/11/2022,54300,195200,1433330000,5117275000
VRE,24/11/2022,314300,32600,8422485000,873420000
VRE,25/11/2022,462200,41400,12671985000,1132730000
VRE,28/11/2022,367300,139900,10713370000,4023965000
VRE,29/11/2022,152200,431500,4541270000,12742245000
VRE,30/11/2022,25800,334500,782200000,10191085000
VRE,01/12/2022,138300,179900,4157965000,5417420000
VRE,02/12/2022,679700,43500,20614640000,1294645000
VRE,05/12/2022,396000,65500,12419130000,2056610000
VRE,06/12/2022,437200,219100,13139015000,6510895000
VRE,07/12/2022,570400,203900,16914785000,6025560000
VRE,08/12/2022,466600,189000,13932960000,5537360000
VRE,09/12/2022,471300,227000,13530960000,6455110000
VRE,12/12/2022,72500,640900,2062750000,18077145000
VRE,13/12/2022,314000,174000,8671295000,4779260000
VRE,14/12/2022,226400,418300,6259240000,11503640000
VRE,15/12/2022,307200,162800,8577000000,4544715000
VRE,16/12/2022,305000,332300,8218660000,9110615000
VRE,19/12/2022,321100,586900,8782485000,15739285000
VRE,20/12/2022,323300,307900,8490445000,8081230000
VRE,21/12/2022,173800,203900,4519940000,5320905000
VRE,22/12/2022,268700,248400,7009765000,6449535000
VRE,23/12/2022,246100,281000,6375210000,7272635000
VRE,26/12/2022,267800,213700,6795725000,5356640000
VRE,27/12/2022,277300,255100,7073315000,6536840000
VRE,28/12/2022,219000,345600,5779485000,9108230000
VRE,29/12/2022,62600,239200,1671125000,6382075000
VRE,30/12/2022,129600,185800,3473860000,4936720000
VRE,03/01/2023,346900,276600,9731105000,7708890000
VRE,04/01/2023,70900,110400,2026260000,3143540000
VRE,05/01/2023,276200,135600,8023975000,3930640000
VRE,06/01/2023,69100,154100,2034605000,4481385000
VRE,09/01/2023,90200,120500,2626000000,3517950000
VRE,10/01/2023,126600,33000,3659305000,947930000
VRE,11/01/2023,222700,111400,6464585000,3194470000
VRE,12/01/2023,55700,187000,1593140000,5308120000
VRE,13/01/2023,130200,26100,3729670000,746205000
VRE,16/01/2023,195700,169400,5535835000,4757420000
VRE,17/01/2023,475800,1801800,12181795000,5964175000
VRE,18/01/2023,194900,65300,5760250000,1910295000
VRE,19/01/2023,289300,648100,8652285000,19380990000
VRE,27/01/2023,288300,158100,8727010000,4748890000
VRE,30/01/2023,263400,214800,7848245000,6393290000
VRE,31/01/2023,146100,120500,4361925000,3590160000
VRE,01/02/2023,268000,684500,7826735000,19963035000
VRE,02/02/2023,529100,153300,15104630000,4372420000
VRE,03/02/2023,97400,250400,2825115000,7227750000
VRE,06/02/2023,212500,326700,6140040000,9401250000
VRE,07/02/2023,179200,190900,5201040000,5498785000
VRE,08/02/2023,317800,63900,9115805000,1824840000
VRE,09/02/2023,219700,354300,6277225000,10033230000
VRE,10/02/2023,59900,307900,1685900000,8630055000
VRE,13/02/2023,75100,126400,2098385000,3519625000
VRE,14/02/2023,28400,170800,792545000,4746305000
VRE,15/02/2023,203400,89600,5730670000,2512190000
VRE,16/02/2023,165000,87400,4652375000,2447775000
VRE,17/02/2023,103500,209900,2946355000,5951440000
VRE,20/02/2023,425400,78600,12330775000,2276420000
VRE,21/02/2023,178100,35400,5237960000,1037250000
VRE,22/02/2023,278100,157600,8056880000,4515355000
VRE,23/02/2023,290700,459900,7922330000,12475555000
VRE,24/02/2023,107500,506100,2858790000,13424520000
VRE,27/02/2023,340700,308900,8828950000,7987430000
VRE,28/02/2023,281700,119300,7614225000,3182840000
VRE,01/03/2023,651100,134200,17655165000,3565735000
VRE,02/03/2023,434900,279500,11593800000,7439380000
VRE,03/03/2023,70200,391600,1840995000,10178905000
VRE,06/03/2023,203700,205200,5488955000,5416155000
VRE,07/03/2023,433900,276400,11612030000,7357190000
VRE,08/03/2023,45100,301600,1209685000,8047455000
VRE,09/03/2023,175900,231500,4768890000,6271365000
VRE,10/03/2023,67800,293900,1861005000,8067085000
VRE,13/03/2023,495900,118700,14305735000,3438070000
VRE,14/03/2023,425200,80300,12186090000,2284035000
VRE,15/03/2023,477700,38500,13882995000,1107865000
VRE,16/03/2023,266100,345900,7699000000,10008845000
VRE,17/03/2023,336400,234300,9929400000,6901755000
VRE,20/03/2023,191200,497300,5526060000,14184480000
VRE,21/03/2023,232200,301200,6658240000,8676695000
VRE,22/03/2023,193000,438800,5683600000,12962235000
VRE,23/03/2023,156800,326500,4579950000,9533575000
VRE,24/03/2023,78400,99200,2302485000,2903360000
VRE,27/03/2023,39900,323800,1158010000,9453265000
VRE,28/03/2023,261400,195900,7639640000,5737420000
VRE,29/03/2023,29200,251400,845635000,7306135000
VRE,30/03/2023,278800,202700,8464310000,6157005000
VRE,31/03/2023,274000,287900,8292260000,8559140000
VRE,03/04/2023,178900,69400,5300375000,2057390000
VRE,04/04/2023,112500,182900,3288920000,5346225000
VRE,05/04/2023,88900,116300,2614735000,3420260000
VRE,06/04/2023,309600,50700,9114325000,1491505000
VRE,07/04/2023,78700,38800,2298490000,1124450000
VRE,10/04/2023,144400,93000,4206945000,2705520000
VRE,11/04/2023,167300,17900,4849375000,519470000
VRE,12/04/2023,130100,180600,3715440000,5199070000
VRE,13/04/2023,47200,137600,1350870000,3907895000
VRE,14/04/2023,273400,96400,7822610000,2758010000
VRE,17/04/2023,200900,114800,5719560000,3242540000
VRE,18/04/2023,160100,28700,4541195000,814905000
VRE,19/04/2023,97400,91100,2759680000,2594795000
VRE,20/04/2023,165500,45700,4666135000,1281840000
VRE,21/04/2023,52100,149100,1463355000,4163995000
VRE,24/04/2023,107600,136600,3030995000,3861290000
VRE,25/04/2023,85400,293500,2388005000,8137725000
VRE,26/04/2023,182000,239900,4950000000,6531435000
VRE,27/04/2023,27300,136400,743070000,3712625000
VRE,28/04/2023,7500,48200,204050000,1315860000
VRE,04/05/2023,39500,31900,1085985000,876950000
VRE,05/05/2023,55700,27500,1520565000,752915000
VRE,08/05/2023,108300,64400,2953550000,1763880000
VRE,09/05/2023,63500,79900,1748185000,2194725000
VRE,10/05/2023,16000,95100,442950000,2623490000
VRE,11/05/2023,125600,86800,3516145000,2424825000
VRE,12/05/2023,38400,95200,1078130000,2664480000
VRE,15/05/2023,74300,99900,2117750000,2842195000
VRE,16/05/2023,21100,69400,592705000,1956325000
VRE,17/05/2023,319200,108600,8964200000,3050530000
VRE,18/05/2023,262600,68100,7320480000,1907140000
VRE,19/05/2023,90100,184900,2524235000,5144935000
VRE,22/05/2023,53900,218700,1507545000,6114570000
VRE,23/05/2023,142900,217200,3986495000,6035245000
VRE,24/05/2023,154900,140400,4294950000,3886310000
VRE,25/05/2023,202100,82900,5590950000,2286540000
VRE,26/05/2023,28400,95400,785960000,2641555000
VRE,29/05/2023,278900,62800,7748745000,1741840000
VRE,30/05/2023,149000,70400,4136290000,1953420000
VRE,31/05/2023,96400,229500,2635115000,6251495000
VRE,01/06/2023,36600,283300,985965000,7627060000
VRE,02/06/2023,148200,294800,4020640000,7976360000
VRE,05/06/2023,39800,547000,1084930000,14900395000
VRE,06/06/2023,59300,110200,1610975000,2993860000
VRE,07/06/2023,97800,234400,2669445000,6393315000
VRE,08/06/2023,310600,242300,8448125000,6591745000
VRE,09/06/2023,180600,126400,4860675000,3385635000
VRE,12/06/2023,84700,158900,2262765000,4238670000
VRE,13/06/2023,118700,24800,3188450000,665640000
VRE,14/06/2023,485900,80000,13240110000,2177915000
VRE,15/06/2023,366700,192500,9929665000,5196340000
VRE,16/06/2023,297500,156600,8013575000,4206150000
VRE,19/06/2023,355500,163400,9470275000,4359370000
VRE,20/06/2023,227700,213900,6066270000,5696190000
VRE,21/06/2023,228300,575200,6109560000,15356705000
VRE,22/06/2023,480300,325000,12939030000,8760710000
VRE,23/06/2023,656000,501100,17676775000,13507035000
VRE,26/06/2023,197400,297700,5266595000,7916230000
VRE,27/06/2023,153200,324400,4180085000,8848200000
VRE,28/06/2023,396400,501800,10860230000,13708640000
VRE,29/06/2023,226900,416600,6190040000,11392005000
VRE,30/06/2023,223500,278700,6034775000,7532215000
VRE,03/07/2023,467300,114800,12619555000,3094740000
VRE,04/07/2023,389900,77300,10557275000,2092600000
VRE,06/07/2023,551600,218100,14970920000,5910155000
VRE,07/07/2023,257000,62800,6915105000,1687760000
VRE,10/07/2023,394900,306400,10648700000,8267415000
VRE,11/07/2023,395400,415800,10827215000,11352280000
VRE,12/07/2023,362200,453000,10190650000,12726845000
VRE,13/07/2023,381300,346300,10734090000,9745450000
VRE,14/07/2023,246300,197300,6875150000,5497790000
VRE,17/07/2023,646000,376600,18376095000,10539300000
VRE,18/07/2023,318300,236400,9040775000,6712175000
VRE,19/07/2023,579800,147400,16213675000,4120790000
VRE,20/07/2023,867000,342900,24193980000,9529640000
VRE,21/07/2023,188300,139600,5317165000,3921075000
VRE,24/07/2023,625700,119400,17818905000,3396220000
VRE,25/07/2023,396200,663000,11452260000,19033500000
VRE,26/07/2023,202900,109000,5852505000,3144855000
VRE,27/07/2023,411600,239000,11745920000,6817620000
VRE,28/07/2023,450800,199500,12970750000,5749480000
VRE,31/07/2023,637800,800200,18901065000,23643010000
VRE,01/08/2023,748600,488600,22437230000,14507665000
VRE,02/08/2023,427800,759600,12391050000,21996930000
VRE,03/08/2023,335500,546600,9633690000,15655670000
VRE,04/08/2023,529300,324700,15298995000,9370580000
VRE,07/08/2023,370800,755600,10854940000,21991130000
VRE,08/08/2023,1955100,994000,59425910000,30413975000
VRE,09/08/2023,172500,201100,5314425000,6230990000
VRE,10/08/2023,198200,462900,6059155000,14065820000
VRE,11/08/2023,1152100,707200,34736240000,21169420000
VRE,14/08/2023,444100,342100,13487235000,10426470000
VRE,15/08/2023,807300,394600,25070140000,11975700000
VRE,16/08/2023,196600,752900,6235680000,23834380000
VRE,17/08/2023,41000,626700,1266875000,19383090000
VRE,18/08/2023,1450300,984200,42852975000,28933805000
VRE,21/08/2023,437800,368500,12893525000,10737245000
VRE,22/08/2023,673800,796800,19517325000,22946235000
VRE,23/08/2023,576900,905100,17007560000,26256330000
