Symbol,Date,KLcpMua,KlcpBan,GtMua,GtBan
AAA,12/04/2023,366300,0,3463589000,0
AAA,13/04/2023,0,2100,0,19457000
AAA,25/04/2023,500000,0,4790000000,0
AAA,28/04/2023,640000,0,6400000000,0
AAA,25/05/2023,225600,0,2594400000,0
AAA,30/05/2023,400,0,4440000,0
AAA,13/06/2023,800,0,9240000,0
AAA,14/06/2023,2000,0,22740000,0
AAA,15/06/2023,6400,0,71100000,0
AAA,22/06/2023,2000,0,21800000,0
AAA,26/06/2023,1200,3200,13140000,35480000
AAA,27/06/2023,0,16600,0,180940000
AAA,06/07/2023,800,0,8960000,0
AAA,07/07/2023,3200,400,36320000,4540000
AAA,10/07/2023,0,800,0,9200000
AAA,11/07/2023,1600,0,18400000,0
AAA,12/07/2023,0,3200,0,36000000
AAA,18/07/2023,4000,0,47000000,0
AAA,19/07/2023,6400,100,73600000,1155000
AAA,24/07/2023,0,4000,0,45820000
AAA,25/07/2023,17004800,100,160709200000,1245000
AAA,27/07/2023,400,2000,4760000,24260000
AAA,31/07/2023,4800,0,57840000,0
AAA,01/08/2023,4800,0,57720000,0
AAA,02/08/2023,0,10400,0,122120000
AAA,04/08/2023,0,7200,0,84540000
AAA,16/08/2023,8800,0,103840000,0
AAA,18/08/2023,3200,0,36240000,0
AAA,21/08/2023,0,126500,0,1296625000
AAA,22/08/2023,1200,613900,12420000,6367260000
AAA,24/08/2023,0,6000,0,62760000
AAA,25/08/2023,0,400,0,4220000
AAA,28/08/2023,0,4800,0,50180000
AAA,11/09/2023,0,255100,0,2808565000
AAA,12/09/2023,0,229900,0,2451070000
AAA,13/09/2023,0,29400,0,317970000
AAA,14/09/2023,400,400000,4180000,4174810000
AAA,15/09/2023,0,200900,0,2070395000
AAA,18/09/2023,0,87200,0,905175000
AAA,19/09/2023,1600,0,16340000,0
AAA,20/09/2023,0,100,0,1020000
AAA,22/09/2023,1600,1600,16640000,16640000
AAA,25/09/2023,1600,0,15940000,0
AAA,26/09/2023,2000,0,18908000,0
AAA,27/09/2023,1600,0,14312000,0
AAA,28/09/2023,400,0,3660000,0
AAA,03/10/2023,12400,0,114088000,0
AAA,04/10/2023,2000,0,17902000,0
AAA,05/10/2023,1600,0,14536000,0
AAA,06/10/2023,2000,0,18096000,0
AAA,09/10/2023,800,12000,7328000,110400000
AAA,10/10/2023,4800,0,44604000,0
AAA,11/10/2023,5600,0,52468000,0
AAA,12/10/2023,1600,30000,15008000,1570800000
AAA,13/10/2023,2000,6400,18504000,59453000
AAA,16/10/2023,0,4800,0,44316000
AAA,17/10/2023,800,0,7372000,0
AAA,18/10/2023,5200,400,46014000,3620000
AAA,19/10/2023,3600,400,30556000,3420000
AAA,20/10/2023,1600,0,13524000,0
AAA,23/10/2023,0,8000,0,69085000
AAA,24/10/2023,2400,0,20689000,0
AAA,25/10/2023,4400,1825000,38720000,35678750000
AAA,26/10/2023,15600,0,129602000,0
AAA,30/10/2023,3600,0,29592000,0
AAA,31/10/2023,4400,0,35847000,0
AAA,01/11/2023,800,0,6408000,0
AAA,06/11/2023,4800,0,42324000,0
AAA,07/11/2023,400,1200,3552000,10644000
AAA,13/11/2023,0,4000,0,36728000
AAA,14/11/2023,0,1600,0,14744000
AAA,15/11/2023,2000,0,18796000,0
AAA,16/11/2023,800,0,7424000,0
AAA,17/11/2023,3200,0,29800000,0
AAA,23/11/2023,0,6400,0,60255000
AAA,24/11/2023,1600,0,14280000,0
AAA,27/11/2023,2800,0,25498000,0
AAA,28/11/2023,1200,0,10804000,0
AAA,29/11/2023,0,2800,0,25480000
AAA,30/11/2023,0,2000,0,18256000
AAA,01/12/2023,6400,0,58044000,0
AAA,04/12/2023,0,400,0,3716000
AAA,06/12/2023,4000,1200,39048000,11744000
AAA,07/12/2023,22000,0,213188000,0
AAA,08/12/2023,800,0,7736000,0
AAA,11/12/2023,1600,4000,15460000,38560000
AAA,12/12/2023,0,1600,0,15476000
AAA,13/12/2023,4000,400,38170000,3880000
AAA,14/12/2023,10400,0,97772000,0
AAA,18/12/2023,0,15200,0,140954000
AAA,19/12/2023,400,2400,3640000,21912000
AAA,20/12/2023,0,800,0,7344000
AAA,22/12/2023,1200,16000,11088000,148718000
AAA,25/12/2023,8000,2400,74312000,22398000
AAA,28/12/2023,12800,0,120988000,0
AAA,02/01/2024,2400,0,22680000,0
AAA,03/01/2024,0,400,0,3840000
AAA,04/01/2024,4800,4800,46180000,46230000
AAA,05/01/2024,400,400,3816000,3860000
AAA,08/01/2024,0,2000,0,19344000
AAA,09/01/2024,4000,0,38856000,0
AAA,10/01/2024,3600,0,34933000,0
AAA,11/01/2024,400,800,3924000,7800000
AAA,12/01/2024,13604800,169000,270686072000,5132868000
AAA,17/01/2024,0,4400,0,42023000
AAA,18/01/2024,400,800,3798000,7600000
AAA,19/01/2024,6400,0,60860000,0
AAA,22/01/2024,6400,0,61020000,0
AAA,23/01/2024,0,1200,0,11516000
AAA,24/01/2024,645900,1600,6214580000,15380000
AAA,25/01/2024,3040000,0,30633419000,0
AAA,26/01/2024,1627300,0,16371425000,0
AAA,29/01/2024,4030000,16000,41741605000,164880000
AAA,30/01/2024,0,3600,0,37390000
AAA,31/01/2024,400,9341300,4080000,95356150000
AAA,01/02/2024,1600,1600,16300000,17040000
AAA,02/02/2024,0,11200,0,119120000
AAA,05/02/2024,12000,0,128280000,0
AAA,06/02/2024,800,0,8520000,0
AAA,07/02/2024,2400,0,25800000,0
AAA,15/02/2024,2023200,1600,22126410000,17400000
AAA,16/02/2024,2149200,0,23372480000,0
AAA,19/02/2024,2956800,0,31961735000,0
AAA,21/02/2024,7600,7116000,84720000,77661180000
AAA,22/02/2024,0,3200,0,35920000
AAA,23/02/2024,14400,2000,158840000,22300000
AAA,26/02/2024,2120800,11600,23439465000,127640000
AAA,27/02/2024,1635200,11200,18365200000,125960000
AAA,28/02/2024,12800,2000,143920000,22600000
AAA,29/02/2024,400,3756000,4440000,41965470000
AAA,01/03/2024,400,11200,4500000,125385000
AAA,04/03/2024,1200,9600,13540000,107120000
AAA,05/03/2024,2400,0,27120000,0
AAA,06/03/2024,8400,0,94160000,0
AAA,07/03/2024,0,7600,0,84560000
AAA,08/03/2024,5600,93000,61760000,1021680000
AAA,11/03/2024,3600,400,39020000,4360000
AAA,12/03/2024,4400,400,46960000,4280000
AAA,13/03/2024,0,14200,0,153970000
AAA,14/03/2024,0,97100,0,1049920000
AAA,15/03/2024,2000,5600,21600000,60000000
AAA,18/03/2024,112800,22000,1208380000,236100000
AAA,19/03/2024,2000,0,21240000,0
AAA,20/03/2024,17200,1200,183300000,12720000
AAA,21/03/2024,9200,50000,101860000,555000000
