Symbol,Date,KLcpMua,KlcpBan,GtMua,GtBan
ANV,29/05/2024,0,2000,0,66400000
ANV,06/06/2024,170000,0,5831380000,0
ANV,12/06/2024,210000,0,7379165000,0
ANV,13/06/2024,0,150000,0,5283240000
ANV,18/06/2024,0,115000,0,3912325000
ANV,19/06/2024,0,115000,0,3942955000
ANV,02/08/2024,20200,0,654270000,0
ANV,05/08/2024,600,0,18365000,0
ANV,06/08/2024,600,20200,18155000,648375000
ANV,08/08/2024,4100,500,129980000,15790000
ANV,12/08/2024,0,400,0,12670000
ANV,13/08/2024,100,100,3170000,3195000
ANV,14/08/2024,200,0,6375000,0
ANV,15/08/2024,100,100,3170000,3170000
ANV,16/08/2024,0,600,0,19125000
ANV,19/08/2024,0,200,0,6495000
ANV,20/08/2024,100,400,3250000,13120000
ANV,21/08/2024,200,0,6535000,0
ANV,22/08/2024,200,0,6520000,0
ANV,23/08/2024,200,300,6625000,9975000
ANV,28/08/2024,200,20300,6455000,653955000
ANV,29/08/2024,3300,0,106330000,0
ANV,30/08/2024,2100,0,67105000,0
ANV,05/09/2024,100,1300,3130000,40910000
ANV,06/09/2024,200,0,6250000,0
ANV,09/09/2024,1300,3500,41105000,110480000
ANV,10/09/2024,800,400,25665000,12740000
ANV,11/09/2024,1000,100,31815000,3205000
ANV,12/09/2024,100,0,3200000,0
ANV,13/09/2024,800,100,25560000,3160000
ANV,16/09/2024,100,0,3155000,0
ANV,17/09/2024,200,100,6180000,3120000
ANV,18/09/2024,100,100,3180000,3165000
ANV,19/09/2024,1600,0,50710000,0
ANV,24/09/2024,0,100,0,3185000
ANV,25/09/2024,0,200,0,6410000
ANV,26/09/2024,0,100,0,3260000
ANV,27/09/2024,1500,0,49200000,0
ANV,03/10/2024,100,3000,3370000,101400000
ANV,07/10/2024,0,200,0,6630000
ANV,08/10/2024,100,100,3325000,3315000
ANV,09/10/2024,100,100,3375000,3335000
ANV,10/10/2024,200,0,6755000,0
ANV,11/10/2024,0,100,0,3320000
ANV,14/10/2024,1300,0,43565000,0
ANV,15/10/2024,600,0,19920000,0
ANV,16/10/2024,100,300,3335000,9975000
ANV,17/10/2024,100,500,3325000,16595000
ANV,18/10/2024,100,0,3355000,0
ANV,21/10/2024,0,100,0,3350000
ANV,22/10/2024,100,400,3280000,13385000
ANV,23/10/2024,0,100,0,3300000
ANV,24/10/2024,0,700,0,23105000
ANV,28/10/2024,0,100,0,3255000
ANV,01/11/2024,0,200,0,6635000
ANV,04/11/2024,0,200,0,6630000
ANV,05/11/2024,0,300,0,9945000
ANV,07/11/2024,0,400,0,7155000
ANV,08/11/2024,0,1700,0,30565000
ANV,11/11/2024,0,1100,0,20205000
ANV,22/11/2024,300,0,5330000,0
ANV,26/11/2024,100,0,1810000,0
ANV,27/11/2024,200,0,3595000,0
ANV,02/12/2024,0,200,0,3710000
ANV,03/12/2024,0,300,0,5495000
ANV,04/12/2024,0,100,0,1815000
ANV,05/12/2024,200,0,3635000,0
ANV,09/12/2024,35700,0,726495000,0
ANV,10/12/2024,90700,0,1882420000,0
