Symbol,Date,KLcpMua,KlcpBan,GtMua,GtBan
EIB,22/08/2025,127200,809500,3748895000,24515610000
EIB,21/08/2025,185000,4200,5796805000,129080000
EIB,20/08/2025,12000,0,358800000,0
EIB,19/08/2025,87500,37200,2713810000,1156455000
EIB,18/08/2025,0,49000,0,1498700000
EIB,15/08/2025,14200,4200,419790000,124110000
EIB,14/08/2025,16800,162800,477960000,4645320000
EIB,13/08/2025,28400,6100,778025000,167105000
EIB,12/08/2025,2700,71100,74925000,1955150000
EIB,08/08/2025,112800,26200,3003980000,704435000
EIB,07/08/2025,0,49500,0,1345125000
EIB,06/08/2025,0,3053,0,82876000
EIB,05/08/2025,0,15000,0,406500000
EIB,04/08/2025,0,36000,0,941400000
EIB,31/07/2025,0,91000,0,2382945000
EIB,30/07/2025,0,58900,0,1568035000
EIB,29/07/2025,31000,33700,860250000,965565000
EIB,28/07/2025,30000,892700,880500000,25469815000
EIB,25/07/2025,166500,601400,4582535000,16721380000
EIB,24/07/2025,160000,632100,4322000000,17478260000
EIB,23/07/2025,0,2800,0,76370000
EIB,22/07/2025,0,972800,0,26283820000
EIB,21/07/2025,0,404000,0,10332425000
EIB,18/07/2025,2700,6102,66960000,152985000
EIB,17/07/2025,210000,48100,5197000000,1182720000
EIB,16/07/2025,190700,90300,4711220000,2215875000
EIB,15/07/2025,0,20000,0,502150000
EIB,14/07/2025,6200,97700,154380000,2454260000
EIB,11/07/2025,12400,300,294190000,7125000
EIB,10/07/2025,1940400,23600,46134400000,559320000
EIB,09/07/2025,984200,140316,23446620000,3343087000
EIB,08/07/2025,351900,15400,8272890000,362695000
EIB,07/07/2025,170300,22600,4005925000,532670000
EIB,04/07/2025,18600,20000,436170000,466660000
EIB,03/07/2025,7100,49700,165515000,1154400000
EIB,02/07/2025,18600,0,420515000,0
EIB,01/07/2025,21700,0,496465000,0
EIB,30/06/2025,2504000,405000,53483800000,9286360000
EIB,27/06/2025,15500,642400,358205000,14796995000
EIB,26/06/2025,0,500000,0,11578735000
EIB,25/06/2025,12400,424900,293880000,10089170000
EIB,24/06/2025,9300,850000,217155000,19743530000
EIB,23/06/2025,178400,161400,4132995000,3706130000
EIB,20/06/2025,189100,237600,4419910000,5548730000
EIB,19/06/2025,416500,273400,9569940000,6280800000
EIB,18/06/2025,403300,371700,9505425000,8579115000
EIB,17/06/2025,134300,102800,3134985000,2403015000
EIB,16/06/2025,100000,104700,2300000000,2410395000
EIB,13/06/2025,250000,350000,5701580000,7929925000
EIB,12/06/2025,1000000,18100,21156000000,414270000
EIB,11/06/2025,0,781800,0,17779850000
EIB,10/06/2025,1190000,39100,27351580000,880730000
EIB,09/06/2025,440000,1000000,10372500000,25740000000
EIB,06/06/2025,600000,2503100,14558500000,65025090000
EIB,05/06/2025,619100,900,15122355000,22005000
EIB,04/06/2025,370000,12400,9157500000,305350000
EIB,03/06/2025,300000,1400,6977820000,32410000
EIB,02/06/2025,2618100,160000,55431680000,3691920000
EIB,30/05/2025,15500,0,354175000,0
EIB,29/05/2025,60000,401400,1389000000,9156270000
EIB,28/05/2025,160000,3010000,3508915000,70787500000
EIB,27/05/2025,0,125000,0,2753170000
EIB,26/05/2025,0,82000,0,1786085000
EIB,23/05/2025,0,21700,0,465930000
EIB,22/05/2025,900,311823,18360000,6606253000
EIB,21/05/2025,0,4700,0,94165000
EIB,20/05/2025,12400,0,244900000,0
EIB,19/05/2025,3312400,1400,60050215000,27300000
EIB,16/05/2025,0,144000,0,2843515000
EIB,15/05/2025,18600,3512400,368900000,74547665000
EIB,14/05/2025,250000,9300,4922500000,184450000
EIB,13/05/2025,0,6200,0,120280000
EIB,12/05/2025,102300,9300,1964045000,177785000
EIB,09/05/2025,19500,8000,374135000,153200000
EIB,08/05/2025,21700,0,414160000,0
EIB,07/05/2025,12400,0,235600000,0
EIB,29/04/2025,6200,0,118575000,0
EIB,23/04/2025,2200000,0,37759500000,0
EIB,22/04/2025,0,257900,0,4856520000
EIB,21/04/2025,0,2703500,0,54689150000
EIB,18/04/2025,1507000,249500,25482650000,4782035000
EIB,17/04/2025,42000,0,754115000,0
EIB,16/04/2025,35000,0,632800000,0
EIB,15/04/2025,24500,63000,445725000,1126440000
EIB,14/04/2025,0,59500,0,1081850000
EIB,11/04/2025,27900,57700,482835000,984725000
EIB,09/04/2025,200000,5200400,3130000000,86846360000
EIB,08/04/2025,200000,17500,3420000000,293125000
EIB,04/04/2025,222500,61200,3920825000,1087525000
EIB,03/04/2025,67700,0,1256370000,0
EIB,02/04/2025,200,27500,3975000,547415000
EIB,01/04/2025,5697085,0,103687072000,0
EIB,31/03/2025,7000,89600,134545000,1716990000
EIB,28/03/2025,1200600,44200,23291625000,861670000
EIB,27/03/2025,500,3400,9780000,67150000
EIB,26/03/2025,2012000,0,38235930000,0
EIB,25/03/2025,14100,37700,281645000,757730000
EIB,24/03/2025,78600,17500,1577610000,352275000
EIB,21/03/2025,56900,0,1144705000,0
EIB,20/03/2025,13600,22800,270980000,452580000
EIB,19/03/2025,9524900,222000,199998220000,4434690000
EIB,18/03/2025,32200,82600,652930000,1684870000
EIB,17/03/2025,100,209200,2025000,4260860000
EIB,14/03/2025,11600,510400,235090000,10402930000
EIB,13/03/2025,59800,1511100,1227955000,30953795000
EIB,12/03/2025,38500,5504700,810075000,117099275000
EIB,11/03/2025,35200,1676400,736715000,35496230000
EIB,10/03/2025,55000,155400,1172805000,3278005000
EIB,07/03/2025,387600,352000,8489680000,7636200000
EIB,06/03/2025,1464600,0,32322475000,0
EIB,05/03/2025,2810900,0,62520730000,0
EIB,04/03/2025,1176400,90800,25685075000,1989700000
EIB,03/03/2025,868100,51000,18795910000,1101200000
EIB,28/02/2025,529800,69000,11190625000,1450950000
EIB,27/02/2025,855000,135000,17712750000,2783250000
EIB,26/02/2025,1221400,70900,25564775000,1488900000
EIB,25/02/2025,910000,437800,18812750000,9045945000
EIB,24/02/2025,92200,17500,1898145000,362250000
EIB,21/02/2025,20400,21000,414120000,424200000
EIB,20/02/2025,363400,0,7401405000,0
EIB,19/02/2025,100000,88700,2024550000,1769265000
EIB,18/02/2025,7000,18200,136150000,353815000
EIB,17/02/2025,0,29700,0,575815000
EIB,14/02/2025,4021000,3500,76402150000,67025000
EIB,13/02/2025,52500,0,1005200000,0
EIB,12/02/2025,46200,21000,890860000,402850000
EIB,11/02/2025,25900,6800,488740000,128520000
EIB,10/02/2025,0,214500,0,4049100000
EIB,07/02/2025,17200,0,322840000,0
EIB,06/02/2025,25100,10500,467840000,197050000
EIB,05/02/2025,8500,3500,157760000,65275000
EIB,04/02/2025,147600,223700,2720530000,4151885000
EIB,03/02/2025,3400,73900,62050000,1350825000
EIB,24/01/2025,131800,0,2424890000,0
EIB,23/01/2025,53200,19000,958360000,341050000
EIB,22/01/2025,5400,19000,96930000,339400000
EIB,21/01/2025,13000,3800,236260000,69730000
EIB,20/01/2025,25500,34200,471130000,632130000
EIB,17/01/2025,22800,2400000,415910000,46800000000
EIB,16/01/2025,0,34100,0,624340000
EIB,15/01/2025,0,12500,0,228125000
EIB,14/01/2025,0,81400,0,1478385000
EIB,13/01/2025,19000,0,341810000,0
EIB,10/01/2025,15200,0,277590000,0
EIB,08/01/2025,0,11300,0,205660000
EIB,07/01/2025,0,179200,0,3265515000
EIB,06/01/2025,11400,118900,207860000,2164385000
EIB,03/01/2025,91400,0,1671470000,0
EIB,31/12/2024,33100,0,638055000,0
EIB,30/12/2024,60800,30400,1181040000,589950000
EIB,27/12/2024,3800,7600,74290000,148580000
EIB,26/12/2024,106100,72400,2048945000,1397580000
EIB,25/12/2024,113500,1000,2215530000,19600000
EIB,24/12/2024,22800,0,446500000,0
EIB,23/12/2024,0,7000000,0,126000000000
EIB,20/12/2024,0,20147500,0,361914360000
EIB,19/12/2024,2431000,10452200,46903870000,190280500000
EIB,18/12/2024,3800,3100,74100000,60450000
EIB,17/12/2024,0,3100,0,59985000
EIB,16/12/2024,133000,12400,2588750000,244130000
EIB,12/12/2024,3100,500,61690000,9625000
EIB,11/12/2024,6200,0,119505000,0
EIB,10/12/2024,3800,11400,72390000,217170000
EIB,09/12/2024,0,16600,0,309590000
EIB,06/12/2024,0,3800,0,70680000
EIB,05/12/2024,10000,0,181535000,0
EIB,04/12/2024,3800,3100,69920000,57040000
EIB,03/12/2024,0,13100,0,240885000
EIB,02/12/2024,0,6200,0,114545000
EIB,29/11/2024,55800,0,1040935000,0
EIB,28/11/2024,7600,35000,143260000,656060000
EIB,27/11/2024,34500,0,630610000,0
EIB,26/11/2024,75100,90000,1372690000,1642500000
EIB,25/11/2024,0,41800,0,756390000
EIB,22/11/2024,51100,10000,918765000,179000000
EIB,21/11/2024,41800,0,749460000,0
EIB,20/11/2024,38000,37600,687800000,670590000
EIB,18/11/2024,10000,166000,177500000,2945340000
EIB,15/11/2024,7600,106800,139460000,1947210000
EIB,14/11/2024,30000,53200,552000000,979260000
EIB,13/11/2024,81700,94400,1519295000,1736520000
EIB,12/11/2024,189600,40700,3554000000,764765000
EIB,11/11/2024,28700,132500,536775000,2468605000
EIB,08/11/2024,53300,52700,1009070000,992330000
EIB,07/11/2024,166700,12400,3205900000,238700000
EIB,06/11/2024,0,113800,0,2204300000
EIB,05/11/2024,0,31400,0,602550000
EIB,04/11/2024,60000,116400,1145000000,2229820000
EIB,01/11/2024,24600,6200,487900000,123070000
EIB,31/10/2024,50100,186600,999540000,3727480000
EIB,30/10/2024,16400,41000,324515000,811800000
EIB,29/10/2024,53300,0,1064155000,0
EIB,28/10/2024,36900,81700,737590000,1662310000
EIB,25/10/2024,53300,127300,1137340000,2712675000
EIB,24/10/2024,8200,861000,176300000,18670485000
EIB,23/10/2024,0,83700,0,1802285000
EIB,22/10/2024,483100,273800,10420135000,5878285000
EIB,21/10/2024,100,537600,2080000,10875280000
EIB,18/10/2024,14507200,350700,288686855000,6703320000
EIB,17/10/2024,3100,56500,57815000,1058325000
EIB,16/10/2024,11300,13400,210075000,248780000
EIB,15/10/2024,22700,0,415510000,0
EIB,14/10/2024,48500,8200,889765000,152315000
EIB,11/10/2024,50000,3100,950000000,58590000
EIB,10/10/2024,14808200,1700000,281394565000,32310455000
EIB,09/10/2024,606000,1146600,11463270000,21887555000
EIB,08/10/2024,3051100,85100,57738980000,1612440000
EIB,07/10/2024,32400,494800,612765000,9366775000
EIB,04/10/2024,116200,225600,2210575000,4288150000
EIB,03/10/2024,1703100,1029700,33262700000,20029485000
EIB,02/10/2024,1464000,200000,27952445000,3794250000
EIB,01/10/2024,8200,220000,154160000,4179750000
EIB,30/09/2024,557700,418800,10406780000,7807310000
EIB,27/09/2024,182600,1078400,3399150000,19952945000
EIB,26/09/2024,58500,23600,1034665000,421665000
EIB,25/09/2024,0,6200,0,107415000
EIB,24/09/2024,4100,19500,70110000,333655000
EIB,23/09/2024,24300,16400,417120000,281055000
EIB,20/09/2024,168000,22300,2888580000,385790000
EIB,19/09/2024,99700,0,1709340000,0
EIB,18/09/2024,70100,42100,1302610000,784855000
EIB,17/09/2024,236300,100200,4387615000,1858245000
EIB,16/09/2024,3100,4000,57195000,73405000
EIB,13/09/2024,0,105400,0,1933735000
EIB,12/09/2024,3100,135000,57040000,2481110000
EIB,11/09/2024,46400,3100,851750000,56885000
EIB,10/09/2024,24800,152400,454135000,2790565000
EIB,09/09/2024,40300,142300,739815000,2607035000
EIB,06/09/2024,10000,113000,186225000,2073600000
EIB,05/09/2024,33100,271100,614600000,5023070000
EIB,04/09/2024,45000,195600,834750000,3634900000
EIB,30/08/2024,15122100,0,270772465000,0
EIB,29/08/2024,117500,26600,2186890000,503120000
EIB,28/08/2024,6200,9300,116095000,174220000
EIB,26/08/2024,0,7600,0,144780000
EIB,23/08/2024,93800,13800,1763905000,259885000
EIB,22/08/2024,52700,85000,1005490000,1611740000
EIB,21/08/2024,45200,9000,865285000,171900000
EIB,20/08/2024,148900,12400,2834465000,236375000
EIB,19/08/2024,35300,84600,660730000,1580825000
EIB,16/08/2024,28800,19100,532370000,352110000
EIB,15/08/2024,4500,34100,83140000,629145000
EIB,14/08/2024,6200,14000,115010000,262500000
EIB,13/08/2024,20600,25900,385645000,485935000
EIB,12/08/2024,57000,12400,1068960000,231725000
EIB,09/08/2024,0,15600,0,287040000
EIB,08/08/2024,29500,91500,540415000,1686940000
EIB,07/08/2024,7800,0,141960000,0
EIB,06/08/2024,18600,93200,336660000,1690225000
EIB,05/08/2024,18600,271100,336660000,4974600000
EIB,02/08/2024,51200,51800,923230000,928895000
EIB,01/08/2024,139000,0,2520960000,0
EIB,31/07/2024,19200,13500,351680000,246600000
EIB,30/07/2024,52600,3200,962215000,58240000
EIB,29/07/2024,42400,4500,778905000,83025000
EIB,26/07/2024,16000,187500,293760000,3429075000
EIB,25/07/2024,61700,18200,1123990000,331415000
EIB,24/07/2024,92500,161000,1660950000,2924450000
EIB,23/07/2024,54000,218800,991800000,3991100000
EIB,22/07/2024,151500,50000,2815355000,917500000
EIB,19/07/2024,97000,65400,1807310000,1227530000
EIB,18/07/2024,20500,185600,384535000,3458560000
EIB,17/07/2024,125500,180100,2367435000,3402095000
EIB,16/07/2024,90900,180000,1717370000,3395700000
EIB,15/07/2024,3200,15000,60800000,284250000
EIB,12/07/2024,54400,434900,1033600000,8248775000
EIB,11/07/2024,9000,784200,172350000,15820380000
EIB,10/07/2024,249900,193800,4807745000,3740630000
EIB,09/07/2024,330500,350600,6270775000,6628590000
EIB,08/07/2024,156800,344200,2973740000,6548270000
EIB,05/07/2024,78900,392000,1514990000,7531790000
EIB,04/07/2024,322500,513600,6203690000,9880080000
EIB,03/07/2024,375500,616400,7233170000,11851260000
EIB,02/07/2024,102700,8209800,1927010000,151979275000
EIB,01/07/2024,191700,0,3545805000,0
EIB,28/06/2024,8112800,23000,150084880000,420900000
EIB,27/06/2024,143200,15600,2619280000,284545000
EIB,26/06/2024,620000,13800,11298470000,250470000
EIB,25/06/2024,929200,1331600,16935470000,24235580000
EIB,24/06/2024,834200,15200,15261175000,278310000
EIB,21/06/2024,17000,134000,316450000,2500200000
EIB,20/06/2024,120400,0,2253870000,0
EIB,19/06/2024,253000,290200,4753450000,5372560000
EIB,18/06/2024,81200,45700,1526410000,848600000
EIB,17/06/2024,58200,0,1088870000,0
EIB,14/06/2024,124600,218700,2376160000,4189010000
EIB,13/06/2024,16000,325000,307200000,6228655000
EIB,12/06/2024,243700,72000,4634305000,1363600000
EIB,11/06/2024,59600,3000,1135540000,58650000
EIB,10/06/2024,9000,84000,175950000,1652985000
EIB,07/06/2024,6000,0,118275000,0
EIB,06/06/2024,42000,81000,821550000,1582875000
EIB,05/06/2024,131000,0,2566890000,0
EIB,04/06/2024,129100,222500,2542690000,4504375000
EIB,03/06/2024,70400,301500,1395940000,6023580000
EIB,31/05/2024,135600,616600,2727630000,12391360000
EIB,30/05/2024,64400,451400,1258600000,8870120000
EIB,29/05/2024,0,1392400,0,26926375000
EIB,28/05/2024,0,611800,0,11504775000
EIB,27/05/2024,8800,1055000,159940000,19780000000
EIB,24/05/2024,36800,303300,662360000,5564995000
EIB,23/05/2024,24200,53700,442595000,980190000
EIB,22/05/2024,49500,50000,915075000,920120000
