Symbol,Date,KLcpMua,KlcpBan,GtMua,GtBan
GEG,13/08/2025,0,100,0,1750000
GEG,06/08/2025,0,480,0,8284000
GEG,23/07/2025,0,100,0,1740000
GEG,10/07/2025,0,100,0,1650000
GEG,09/07/2025,0,15070,0,247900000
GEG,13/06/2025,0,15000,0,237750000
GEG,09/06/2025,15000,0,246000000,0
GEG,04/06/2025,0,40600,0,680635000
GEG,22/05/2025,0,46,0,748000
GEG,09/05/2025,40600,0,624040000,0
GEG,24/04/2025,5000,0,70500000,0
GEG,22/04/2025,10000,0,144000000,0
GEG,11/10/2024,0,500,0,5825000
GEG,10/09/2024,0,10000,0,115000000
GEG,17/07/2024,0,100,0,1685000
GEG,05/07/2024,10000,0,144000000,0
GEG,12/06/2024,0,100,0,1420000
GEG,27/02/2024,0,700,0,9205000
GEG,30/01/2024,0,100,0,1280000
GEG,28/12/2023,0,100,0,1320000
GEG,13/12/2023,0,100,0,1340000
GEG,14/11/2023,0,100,0,1325000
GEG,11/10/2023,0,100,0,1510000
GEG,28/09/2023,0,100,0,1495000
GEG,27/09/2023,0,300,0,4140000
GEG,22/09/2023,0,100,0,1465000
GEG,21/09/2023,0,200,0,2980000
GEG,13/09/2023,0,100,0,1480000
GEG,11/09/2023,0,100,0,1460000
GEG,24/08/2023,0,200,0,2800000
GEG,21/08/2023,0,400,0,5560000
GEG,10/08/2023,0,400,0,6300000
GEG,09/08/2023,0,400,0,6200000
GEG,04/08/2023,0,23700,0,362570000
GEG,02/08/2023,0,5200,0,81330000
GEG,01/08/2023,2400,0,37090000,0
GEG,31/07/2023,2400,0,37140000,0
GEG,27/07/2023,200,1100,3050000,16895000
GEG,25/07/2023,2400,0,36630000,0
GEG,24/07/2023,0,2000,0,30670000
GEG,19/07/2023,3200,0,48540000,0
GEG,18/07/2023,2000,0,30550000,0
GEG,12/07/2023,0,1600,0,23550000
GEG,11/07/2023,800,0,11920000,0
GEG,10/07/2023,0,400,0,5860000
GEG,07/07/2023,1600,200,23820000,2930000
GEG,06/07/2023,400,303000,6060000,4666020000
GEG,04/07/2023,3000,25000,48600000,403750000
GEG,27/06/2023,0,7800,0,127235000
GEG,26/06/2023,600,1600,9750000,26480000
GEG,23/06/2023,25000,0,415000000,0
GEG,22/06/2023,301000,0,5033170000,0
GEG,15/06/2023,3000,0,48620000,0
GEG,14/06/2023,1000,0,16450000,0
GEG,13/06/2023,400,0,6680000,0
GEG,09/06/2023,400,0,6740000,0
GEG,30/05/2023,200,0,3320000,0
GEG,25/05/2023,0,200,0,3270000
GEG,24/05/2023,0,200,0,3250000
GEG,13/04/2023,0,1000,0,15600000
GEG,06/04/2023,0,200,0,3000000
GEG,05/04/2023,0,200,0,3000000
GEG,30/03/2023,0,3300,0,46695000
GEG,14/03/2023,0,400,0,5800000
GEG,03/03/2023,0,1200,0,17460000
GEG,16/02/2023,0,100,0,1450000
GEG,02/02/2023,1000,0,14950000,0
GEG,05/01/2023,0,100,0,1590000
GEG,22/12/2022,0,100,0,1320000
GEG,20/12/2022,0,800,0,10480000
GEG,15/12/2022,0,100,0,1315000
GEG,14/12/2022,0,100,0,1315000
GEG,16/11/2022,3000,0,27740000,0
GEG,15/11/2022,400,0,3816000,0
GEG,09/11/2022,0,200,0,2380000
GEG,02/11/2022,0,400,0,5280000
