Symbol,Date,KLcpMua,KlcpBan,GtMua,GtBan
DBD,16/01/2023,0,500,0,19775000
DBD,30/03/2023,0,4700,0,179070000
DBD,09/09/2024,0,100,0,4085000
DBD,12/09/2024,2595500,0,107335155000,0
DBD,03/10/2024,219000,0,9964500000,0
DBD,27/12/2024,1700000,0,96900000000,0
DBD,17/02/2025,0,0,0,0
DBD,26/02/2025,0,1500000,0,87300000000
DBD,06/05/2025,7200,0,363740000,0
DBD,07/05/2025,800,300,40560000,15150000
DBD,08/05/2025,2000,0,101200000,0
DBD,13/05/2025,3000,0,149100000,0
DBD,15/05/2025,3000,0,149350000,0
DBD,22/05/2025,0,160,0,8138000
DBD,27/05/2025,4000,0,208000000,0
DBD,09/07/2025,0,16,0,870000
DBD,05/08/2025,0,10000,0,550200000
DBD,06/08/2025,0,10106,0,556311000
