Symbol,Date,KLcpMua,KlcpBan,GtMua,GtBan
HDG,22/08/2025,220300,3200,6832235000,100225000
HDG,21/08/2025,130000,600,4054000000,18820000
HDG,20/08/2025,330000,0,10492500000,0
HDG,19/08/2025,170000,0,5712000000,0
HDG,18/08/2025,156000,155000,5002000000,5037450000
HDG,15/08/2025,130000,50200,4137500000,1606445000
HDG,14/08/2025,0,0,0,0
HDG,13/08/2025,900,1300,26325000,40040000
HDG,12/08/2025,100000,900,2830000000,25595000
HDG,11/08/2025,350000,0,10050000000,0
HDG,08/08/2025,360000,2500,10033000000,69475000
HDG,07/08/2025,404200,112000,11205420000,3099600000
HDG,06/08/2025,0,10063,0,275173000
HDG,05/08/2025,900,250000,23760000,6754185000
HDG,31/07/2025,100000,0,2579700000,0
HDG,30/07/2025,20000,1000400,540000000,26657170000
HDG,29/07/2025,225000,104000,6125750000,2878480000
HDG,28/07/2025,1000,0,28900000,0
HDG,25/07/2025,129000,753500,3653840000,21131815000
HDG,24/07/2025,2000,200,55800000,5580000
HDG,23/07/2025,0,400,0,11050000
HDG,22/07/2025,0,400,0,10730000
HDG,21/07/2025,0,7003,0,192162000
HDG,18/07/2025,0,247500,0,7145935000
HDG,17/07/2025,8000,2200,225800000,61630000
HDG,16/07/2025,0,14200,0,378740000
HDG,15/07/2025,0,65200,0,1701480000
HDG,14/07/2025,10000,6200,250000000,156280000
HDG,11/07/2025,65000,0,1638250000,0
HDG,10/07/2025,2000,900,51100000,23145000
HDG,09/07/2025,6000,132,155200000,3425000
HDG,08/07/2025,2000,800,51700000,20720000
HDG,07/07/2025,4000,0,102400000,0
HDG,04/07/2025,0,200,0,5120000
HDG,03/07/2025,0,3200,0,81760000
HDG,02/07/2025,600000,0,15293855000,0
HDG,01/07/2025,400000,270000,10046050000,6769625000
HDG,30/06/2025,0,80200,0,2032040000
HDG,27/06/2025,0,100000,0,2520000000
HDG,25/06/2025,0,200,0,5210000
HDG,24/06/2025,906700,0,23926745000,0
HDG,23/06/2025,123300,200,3153150000,5090000
HDG,20/06/2025,280800,200,7272260000,5180000
HDG,19/06/2025,42000,0,1038040000,0
HDG,18/06/2025,100400,0,2526040000,0
HDG,17/06/2025,400,400,10040000,10220000
HDG,16/06/2025,0,600,0,14520000
HDG,13/06/2025,0,28,0,692000
HDG,12/06/2025,0,2000,0,54000000
HDG,11/06/2025,0,4000,0,106400000
HDG,06/06/2025,0,200,0,5410000
HDG,03/06/2025,0,200,0,5350000
HDG,02/06/2025,2000,0,53400000,0
HDG,29/05/2025,8000,200,214300000,5290000
HDG,27/05/2025,0,600,0,15900000
HDG,22/05/2025,0,87,0,2288000
HDG,21/05/2025,0,600,0,14880000
HDG,19/05/2025,0,200,0,4930000
HDG,16/05/2025,0,600,0,14790000
HDG,22/04/2025,0,350000,0,7407095000
HDG,18/04/2025,300000,0,6942500000,0
HDG,17/04/2025,2000,0,44900000,0
HDG,15/04/2025,0,50000,0,1140000000
HDG,11/04/2025,100400,3200,2167325000,67310000
HDG,09/04/2025,0,4100,0,80870000
HDG,08/04/2025,0,400,0,8460000
HDG,04/04/2025,0,507000,0,11516620000
HDG,03/04/2025,300,100,7395000,2485000
HDG,02/04/2025,5200,5600,137750000,147860000
HDG,31/03/2025,1100,4400,29070000,116405000
HDG,28/03/2025,5600,45600,149375000,1208960000
HDG,27/03/2025,0,500,0,13435000
HDG,25/03/2025,200,200,5375000,5405000
HDG,24/03/2025,18400,0,494125000,0
HDG,21/03/2025,20200,0,553435000,0
HDG,20/03/2025,41700,0,1147205000,0
HDG,19/03/2025,20900,0,585975000,0
HDG,18/03/2025,100,1400,2800000,39605000
HDG,17/03/2025,200,10000,5560000,277240000
HDG,14/03/2025,100,0,2790000,0
HDG,13/03/2025,54100,4100,1550385000,117305000
HDG,12/03/2025,151200,300,4233510000,8325000
HDG,11/03/2025,201400,2000,5523520000,55000000
HDG,10/03/2025,54000,0,1495840000,0
HDG,07/03/2025,2000,9600,55580000,268920000
HDG,06/03/2025,400,0,11000000,0
HDG,05/03/2025,2400,0,66540000,0
HDG,04/03/2025,800,800,22360000,22580000
HDG,03/03/2025,8400,75000,237140000,2111250000
HDG,28/02/2025,0,4000,0,112980000
HDG,27/02/2025,75000,0,2103750000,0
HDG,24/02/2025,3200,20000,89240000,560000000
HDG,21/02/2025,2400,1800,66540000,49770000
HDG,20/02/2025,0,2000,0,56200000
HDG,19/02/2025,20000,1011200,552000000,28231270000
HDG,18/02/2025,0,200000,0,5506015000
HDG,17/02/2025,1000000,0,27922410000,0
HDG,14/02/2025,0,75000,0,2057170000
HDG,13/02/2025,75000,0,2024335000,0
HDG,12/02/2025,200,0,5410000,0
HDG,11/02/2025,0,400,0,10700000
HDG,07/02/2025,1200,50000,32860000,1370470000
HDG,06/02/2025,25400,0,692170000,0
HDG,05/02/2025,0,25000,0,691250000
HDG,03/02/2025,0,28200,0,754545000
HDG,22/01/2025,50000,0,1347500000,0
HDG,21/01/2025,60400,10000,1649190000,276000000
HDG,20/01/2025,2800,0,77560000,0
HDG,17/01/2025,0,25000,0,691250000
HDG,16/01/2025,50000,4400,1357540000,120660000
HDG,15/01/2025,0,11600,0,316890000
HDG,14/01/2025,55000,0,1488575000,0
HDG,13/01/2025,55000,0,1488095000,0
HDG,10/01/2025,50000,100000,1347500000,2746385000
HDG,09/01/2025,0,70000,0,1944000000
HDG,08/01/2025,0,51000,0,1426970000
HDG,07/01/2025,0,8000,0,221100000
HDG,06/01/2025,0,200000,0,5589395000
HDG,31/12/2024,400,0,11620000,0
HDG,27/12/2024,0,9000,0,265125000
HDG,26/12/2024,7600,9000,228480000,270360000
HDG,25/12/2024,5000,0,150100000,0
HDG,24/12/2024,4000,8700,120200000,262740000
HDG,18/12/2024,100000,100,3072195000,3050000
HDG,17/12/2024,0,400,0,12060000
HDG,16/12/2024,0,1600,0,48480000
HDG,13/12/2024,0,26900,0,813985000
HDG,12/12/2024,84400,400,2583390000,12280000
HDG,11/12/2024,16800,1628600,518280000,50406799000
HDG,10/12/2024,246900,3371400,7627745000,101893822000
HDG,09/12/2024,1628600,0,50406065000,0
HDG,06/12/2024,1671400,0,50795760000,0
HDG,05/12/2024,1700800,150000,51123390000,4502500000
HDG,04/12/2024,0,400,0,11460000
HDG,03/12/2024,0,44500,0,1274905000
HDG,02/12/2024,0,800,0,23040000
HDG,28/11/2024,43300,0,1251370000,0
HDG,27/11/2024,2800,0,79740000,0
HDG,26/11/2024,400,0,11460000,0
HDG,25/11/2024,0,720000,0,20482500000
HDG,22/11/2024,1200,8650000,33740000,241732900000
HDG,21/11/2024,500000,0,14140145000,0
HDG,20/11/2024,1000000,0,28003625000,0
HDG,19/11/2024,400000,0,10969765000,0
HDG,18/11/2024,400000,12000,10984060000,327900000
HDG,15/11/2024,0,8000,0,219700000
HDG,13/11/2024,750000,6000,21162590000,169700000
HDG,12/11/2024,1112000,0,31430750000,0
HDG,11/11/2024,800000,4400,22716200000,124460000
HDG,08/11/2024,1000000,6800,28186360000,191915000
HDG,07/11/2024,814000,121600,22833325000,3403200000
HDG,06/11/2024,500000,0,13822320000,0
HDG,05/11/2024,300000,2500,8294850000,69040000
HDG,04/11/2024,370000,6800,10133270000,186180000
HDG,01/11/2024,1230000,800,33578890000,21680000
HDG,31/10/2024,115000,2000,3074750000,53500000
HDG,29/10/2024,25000,0,663730000,0
HDG,28/10/2024,0,500,0,13300000
HDG,25/10/2024,0,4000,0,107100000
HDG,24/10/2024,75000,10800,1997500000,289040000
HDG,23/10/2024,0,10400,0,280080000
HDG,22/10/2024,400,1600,10580000,43000000
HDG,21/10/2024,50000,400,1342410000,10900000
HDG,18/10/2024,25400,0,701160000,0
HDG,17/10/2024,50400,2000,1408190000,55455000
HDG,16/10/2024,400,1200,11020000,33120000
HDG,15/10/2024,152400,0,4235050000,0
HDG,14/10/2024,5200,0,144740000,0
HDG,11/10/2024,0,400,0,11040000
HDG,10/10/2024,4800,0,133395000,0
HDG,09/10/2024,8400,400,233420000,11080000
HDG,08/10/2024,400,400,11080000,11000000
HDG,07/10/2024,0,800,0,21980000
HDG,04/10/2024,0,1200,0,33000000
HDG,03/10/2024,400,34200,11060000,950480000
HDG,02/10/2024,4500,0,126415000,0
HDG,01/10/2024,11500,0,325000000,0
HDG,30/09/2024,0,16000,0,446600000
HDG,27/09/2024,30400,0,880530000,0
HDG,26/09/2024,20000,400,586145000,11700000
HDG,25/09/2024,0,800,0,23240000
HDG,24/09/2024,0,54400,0,1512660000
HDG,23/09/2024,0,94000,0,2601920000
