Symbol,Date,KLcpMua,KlcpBan,GtMua,GtBan
TDC,31/03/2023,0,200,0,1932000
TDC,06/03/2024,20000,0,189000000,0
TDC,28/05/2024,0,20000,0,178758000
TDC,07/08/2024,76700,0,832400000,0
TDC,12/08/2024,0,76700,0,833959000
TDC,13/08/2024,100000,0,1117650000,0
TDC,16/08/2024,0,100000,0,1119700000
TDC,30/08/2024,32000,0,364300000,0
TDC,06/09/2024,90000,32000,1009890000,361024000
TDC,10/09/2024,0,90000,0,990000000
TDC,17/09/2024,150000,0,1628000000,0
TDC,19/09/2024,150000,150000,1659735000,1575000000
TDC,23/09/2024,0,150000,0,1558500000
TDC,27/09/2024,100000,0,1054800000,0
TDC,01/10/2024,200000,68000,2035970000,690200000
TDC,03/10/2024,170000,0,1658593000,0
TDC,04/10/2024,50000,0,494000000,0
TDC,09/10/2024,0,452000,0,4497400000
TDC,01/11/2024,78000,0,778585000,0
TDC,05/11/2024,122000,0,1226500000,0
TDC,06/11/2024,0,78000,0,783042000
TDC,07/11/2024,93000,122000,948075000,1225490000
TDC,08/11/2024,10000,0,100500000,0
TDC,11/11/2024,50000,0,502500000,0
TDC,12/11/2024,0,63000,0,623670000
TDC,13/11/2024,0,40000,0,392184000
TDC,14/11/2024,0,50000,0,493532000
TDC,23/05/2025,0,10,0,104000
TDC,06/08/2025,0,60,0,750000
