Symbol,Date,KLcpMua,KlcpBan,GtMua,GtBan
BMI,16/11/2022,63100,0,1098550000,0
BMI,17/11/2022,56500,0,1014235000,0
BMI,22/11/2022,0,6000,0,116955000
BMI,23/11/2022,200,0,3900000,0
BMI,24/11/2022,1000,0,18945000,0
BMI,28/11/2022,50000,0,1037220000,0
BMI,01/12/2022,50000,0,1101745000,0
BMI,16/01/2023,0,500,0,11825000
BMI,08/03/2023,0,100,0,2630000
BMI,09/03/2023,0,25800,0,699520000
BMI,30/03/2023,0,2100,0,51135000
BMI,05/04/2023,0,100,0,2400000
BMI,06/04/2023,0,400,0,9870000
BMI,12/04/2023,0,400,0,9840000
BMI,24/05/2023,50000,0,1191670000,0
BMI,14/06/2023,1500,0,36600000,0
BMI,15/06/2023,2500,0,59875000,0
BMI,16/06/2023,2500,1500,60500000,36150000
BMI,20/06/2023,800,300,19040000,7095000
BMI,22/06/2023,1000,0,23955000,0
BMI,26/06/2023,3100,0,75530000,0
BMI,27/06/2023,16500,0,411650000,0
BMI,28/06/2023,50000,0,1237250000,0
BMI,29/06/2023,0,400,0,9765000
BMI,04/07/2023,50000,0,1210335000,0
BMI,06/07/2023,0,400000,0,9920000000
BMI,11/07/2023,3000,0,75475000,0
BMI,12/07/2023,900,0,22950000,0
BMI,19/07/2023,1500,0,38800000,0
BMI,21/07/2023,100,0,2640000,0
BMI,28/07/2023,1000,0,25900000,0
BMI,04/08/2023,0,1200,0,30600000
BMI,10/08/2023,1000,0,25900000,0
BMI,16/08/2023,122500,0,3240240000,0
BMI,17/08/2023,101600,0,2730770000,0
BMI,18/08/2023,476200,0,12552475000,0
BMI,21/08/2023,314500,0,8321940000,0
BMI,23/08/2023,0,1700,0,47855000
BMI,12/09/2023,0,52000,0,1486295000
BMI,13/09/2023,0,29500,0,843475000
BMI,14/09/2023,0,21400,0,606160000
BMI,15/09/2023,0,8200,0,231040000
BMI,18/09/2023,0,15000,0,420075000
BMI,05/10/2023,1000,0,26050000,0
BMI,19/12/2023,10000,0,209000000,0
BMI,20/12/2023,10000,0,210000000,0
BMI,21/12/2023,10000,0,211500000,0
BMI,22/12/2023,10000,0,211000000,0
BMI,25/12/2023,10000,200,211500000,4225000
BMI,26/12/2023,20000,100,426000000,2105000
BMI,27/12/2023,39400,0,838480000,0
BMI,28/12/2023,63000,0,1340880000,0
BMI,29/12/2023,107300,0,2287995000,0
BMI,31/01/2024,0,100000,0,2169055000
BMI,05/02/2024,46000,0,1008450000,0
BMI,06/02/2024,31000,0,683450000,0
BMI,15/02/2024,20000,0,444000000,0
BMI,21/02/2024,0,100,0,2305000
BMI,08/03/2024,0,97000,0,2265065000
BMI,14/03/2024,200,0,4680000,0
BMI,15/03/2024,0,27000,0,663445000
BMI,25/03/2024,0,29800,0,736145000
BMI,27/03/2024,0,28600,0,704840000
BMI,16/04/2024,64100,0,1412200000,0
BMI,24/04/2024,0,4100,0,94710000
BMI,10/05/2024,0,15000,0,359250000
BMI,20/05/2024,0,384900,0,9598500000
BMI,21/05/2024,0,122200,0,3040680000
BMI,22/05/2024,0,72300,0,1811525000
BMI,23/05/2024,0,430000,0,11098550000
BMI,24/05/2024,0,148800,0,3913850000
BMI,27/05/2024,0,62500,0,1646575000
BMI,28/05/2024,0,79800,0,2203830000
BMI,12/06/2024,0,200000,0,5061590000
BMI,14/06/2024,19200,0,483840000,0
BMI,18/06/2024,0,11800,0,304195000
BMI,19/06/2024,0,114600,0,2947510000
BMI,20/06/2024,0,163000,0,4287305000
BMI,21/06/2024,19000,0,504565000,0
BMI,27/06/2024,0,70000,0,1832055000
BMI,02/07/2024,0,1000,0,25880000
BMI,05/07/2024,0,29000,0,759650000
BMI,09/07/2024,0,194000,0,5226830000
BMI,10/07/2024,0,7400,0,196100000
BMI,12/07/2024,20000,0,516000000,0
BMI,16/07/2024,0,59000,0,1593465000
BMI,24/07/2024,50700,0,1215280000,0
BMI,25/07/2024,66600,0,1607090000,0
BMI,26/07/2024,24000,0,582255000,0
BMI,29/07/2024,31900,0,786580000,0
BMI,01/08/2024,50000,0,1203500000,0
BMI,02/08/2024,5000,0,118500000,0
BMI,05/08/2024,29300,0,679390000,0
BMI,06/08/2024,10800,0,248400000,0
BMI,07/08/2024,18900,0,435800000,0
BMI,08/08/2024,39700,0,922135000,0
BMI,09/08/2024,38000,0,885700000,0
BMI,12/08/2024,92200,0,2167300000,0
BMI,13/08/2024,23700,0,556570000,0
BMI,14/08/2024,60300,0,1422865000,0
BMI,15/08/2024,120100,120000,2900140000,2888095000
BMI,16/08/2024,33300,27100,814925000,666410000
BMI,19/08/2024,29700,0,728770000,0
BMI,20/08/2024,39900,0,982290000,0
BMI,21/08/2024,53900,0,1333685000,0
BMI,22/08/2024,55000,2900,1379750000,72650000
BMI,23/08/2024,4400,0,109120000,0
BMI,26/08/2024,25000,1600,615750000,40160000
BMI,27/08/2024,10000,0,245000000,0
BMI,28/08/2024,63600,5500,1559105000,135840000
BMI,29/08/2024,10000,0,242500000,0
BMI,04/09/2024,5000,0,118750000,0
BMI,05/09/2024,10000,0,238000000,0
BMI,06/09/2024,10000,0,235000000,0
BMI,09/09/2024,15000,0,354250000,0
BMI,10/09/2024,10000,0,235250000,0
BMI,11/09/2024,63000,68900,1451635000,1600700000
BMI,12/09/2024,10000,0,225250000,0
BMI,16/09/2024,5000,0,113250000,0
BMI,17/09/2024,8000,0,180300000,0
BMI,18/09/2024,18000,0,411595000,0
BMI,20/09/2024,20000,0,459000000,0
BMI,24/09/2024,10000,0,228500000,0
BMI,25/09/2024,5000,0,114500000,0
BMI,01/10/2024,0,2000,0,48000000
BMI,07/10/2024,0,5000,0,107500000
BMI,08/10/2024,0,33000,0,704600000
BMI,09/10/2024,0,20000,0,427805000
