Symbol,Date,KLcpMua,KlcpBan,GtMua,GtBan
VNE,07/11/2022,1400000,0,11718000000,0
VNE,16/01/2023,0,100,0,950000
VNE,16/02/2023,0,100,0,948000
VNE,31/03/2023,0,600,0,5661000
VNE,24/05/2023,1000000,0,10600000000,0
VNE,24/07/2023,400000,0,4700000000,0
VNE,30/10/2023,1000000,1000000,6500000000,6900000000
VNE,27/11/2023,998500,1000000,6400385000,6500000000
VNE,29/11/2023,0,1000000,0,6700000000
VNE,01/12/2023,1001500,0,6449630000,0
VNE,06/08/2024,0,600000,0,2448000000
VNE,07/08/2024,0,5000,0,20000000
VNE,08/08/2024,605000,0,2287300000,0
VNE,31/12/2024,0,1400000,0,5362000000
VNE,06/01/2025,1400000,0,5236000000,0
VNE,23/05/2025,0,70,0,469000
